rep,t,pop1,pop2,pop3,k1,k2,k3
1,103,0,0,1000,-1.00,-1.00,16.73
1,104,0,0,1000,-1.00,-1.00,16.82
1,105,0,0,1000,-1.00,-1.00,16.90
1,106,0,0,1000,-1.00,-1.00,16.85
1,107,0,0,1000,-1.00,-1.00,17.07
1,108,0,0,1000,-1.00,-1.00,17.07
1,109,0,0,1000,-1.00,-1.00,17.18
1,110,0,0,1000,-1.00,-1.00,17.11
1,111,0,0,1000,-1.00,-1.00,17.23
1,112,0,0,1000,-1.00,-1.00,17.10
1,113,0,0,1000,-1.00,-1.00,16.97
1,114,0,0,1000,-1.00,-1.00,16.98
1,115,0,0,1000,-1.00,-1.00,16.92
1,116,0,0,1000,-1.00,-1.00,17.09
1,117,0,0,1000,-1.00,-1.00,17.03
1,118,0,0,1000,-1.00,-1.00,17.05
1,119,0,0,1000,-1.00,-1.00,17.08
1,120,0,0,1000,-1.00,-1.00,17.09
1,121,0,0,1000,-1.00,-1.00,17.08
1,122,0,0,1000,-1.00,-1.00,17.04
1,123,0,0,1000,-1.00,-1.00,16.96
1,124,0,0,1000,-1.00,-1.00,17.01
1,125,0,0,1000,-1.00,-1.00,17.03
1,126,0,0,1000,-1.00,-1.00,17.15
1,127,0,0,1000,-1.00,-1.00,17.14
1,128,0,0,1000,-1.00,-1.00,17.06
1,129,0,0,1000,-1.00,-1.00,17.22
1,130,0,0,1000,-1.00,-1.00,16.97
1,131,0,0,1000,-1.00,-1.00,17.06
1,132,0,0,1000,-1.00,-1.00,16.85
1,133,0,0,1000,-1.00,-1.00,16.77
1,134,0,0,1000,-1.00,-1.00,16.74
1,135,0,0,1000,-1.00,-1.00,16.96
1,136,0,0,1000,-1.00,-1.00,17.09
1,137,0,0,1000,-1.00,-1.00,17.24
1,138,0,0,1000,-1.00,-1.00,17.30
1,139,0,0,1000,-1.00,-1.00,17.16
1,140,0,0,1000,-1.00,-1.00,17.19
1,141,0,0,1000,-1.00,-1.00,17.31
1,142,0,0,1000,-1.00,-1.00,17.31
1,143,0,0,1000,-1.00,-1.00,17.30
1,144,0,0,1000,-1.00,-1.00,17.22
1,145,0,0,1000,-1.00,-1.00,16.95
1,146,0,0,1000,-1.00,-1.00,16.91
1,147,0,0,1000,-1.00,-1.00,17.14
1,148,0,0,1000,-1.00,-1.00,17.33
1,149,0,0,1000,-1.00,-1.00,17.27
1,150,0,0,1000,-1.00,-1.00,17.17
1,151,0,0,1000,-1.00,-1.00,16.94
1,152,0,0,1000,-1.00,-1.00,17.16
1,153,0,0,1000,-1.00,-1.00,17.35
1,154,0,0,1000,-1.00,-1.00,17.58
1,155,0,0,1000,-1.00,-1.00,17.68
1,156,0,0,1000,-1.00,-1.00,17.93
1,157,0,0,1000,-1.00,-1.00,17.95
1,158,0,0,1000,-1.00,-1.00,18.06
1,159,0,0,1000,-1.00,-1.00,18.22
1,160,0,0,1000,-1.00,-1.00,18.14
1,161,0,0,1000,-1.00,-1.00,18.35
1,162,0,0,1000,-1.00,-1.00,18.32
1,163,0,0,1000,-1.00,-1.00,18.27
1,164,0,0,1000,-1.00,-1.00,18.22
1,165,0,0,1000,-1.00,-1.00,18.33
1,166,0,0,1000,-1.00,-1.00,18.31
1,167,0,0,1000,-1.00,-1.00,18.27
1,168,0,0,1000,-1.00,-1.00,18.34
1,169,0,0,1000,-1.00,-1.00,18.29
1,170,0,0,1000,-1.00,-1.00,18.14
1,171,0,0,1000,-1.00,-1.00,18.12
1,172,0,0,1000,-1.00,-1.00,18.34
1,173,0,0,1000,-1.00,-1.00,18.49
1,174,0,0,1000,-1.00,-1.00,18.53
1,175,0,0,1000,-1.00,-1.00,18.65
1,176,0,0,1000,-1.00,-1.00,18.85
1,177,0,0,1000,-1.00,-1.00,18.93
1,178,0,0,1000,-1.00,-1.00,18.97
1,179,0,0,1000,-1.00,-1.00,18.82
1,180,0,0,1000,-1.00,-1.00,18.79
1,181,0,0,1000,-1.00,-1.00,18.80
1,182,0,0,1000,-1.00,-1.00,18.75
1,183,0,0,1000,-1.00,-1.00,18.81
1,184,0,0,1000,-1.00,-1.00,18.83
1,185,0,0,1000,-1.00,-1.00,19.04
1,186,0,0,1000,-1.00,-1.00,18.92
1,187,0,0,1000,-1.00,-1.00,19.00
1,188,0,0,1000,-1.00,-1.00,19.18
1,189,0,0,1000,-1.00,-1.00,19.21
1,190,0,0,1000,-1.00,-1.00,19.04
1,191,0,0,1000,-1.00,-1.00,19.05
1,192,0,0,1000,-1.00,-1.00,19.09
1,193,0,0,1000,-1.00,-1.00,19.00
1,194,0,0,1000,-1.00,-1.00,19.04
1,195,0,0,1000,-1.00,-1.00,19.08
1,196,0,0,1000,-1.00,-1.00,19.02
1,197,0,0,1000,-1.00,-1.00,19.14
1,198,0,0,1000,-1.00,-1.00,19.45
1,199,0,0,1000,-1.00,-1.00,19.57
1,200,0,0,1000,-1.00,-1.00,19.72
1,201,0,0,1000,-1.00,-1.00,19.74
1,202,0,0,1000,-1.00,-1.00,19.61
1,203,0,0,1000,-1.00,-1.00,19.79
1,204,0,0,1000,-1.00,-1.00,19.95
1,205,0,0,1000,-1.00,-1.00,20.05
1,206,0,0,1000,-1.00,-1.00,19.96
1,207,0,0,1000,-1.00,-1.00,19.89
1,208,0,0,1000,-1.00,-1.00,19.77
1,209,0,0,1000,-1.00,-1.00,19.59
1,210,0,0,1000,-1.00,-1.00,19.64
1,211,0,0,1000,-1.00,-1.00,19.53
1,212,0,0,1000,-1.00,-1.00,19.14
1,213,0,0,1000,-1.00,-1.00,19.16
1,214,0,0,1000,-1.00,-1.00,19.18
1,215,0,0,1000,-1.00,-1.00,19.07
1,216,0,0,1000,-1.00,-1.00,18.78
1,217,0,0,1000,-1.00,-1.00,18.75
1,218,0,0,1000,-1.00,-1.00,18.90
1,219,0,0,1000,-1.00,-1.00,18.92
1,220,0,0,1000,-1.00,-1.00,19.08
1,221,0,0,1000,-1.00,-1.00,18.80
1,222,0,0,1000,-1.00,-1.00,18.90
1,223,0,0,1000,-1.00,-1.00,18.92
1,224,0,0,1000,-1.00,-1.00,18.93
1,225,0,0,1000,-1.00,-1.00,18.84
1,226,0,0,1000,-1.00,-1.00,18.73
1,227,0,0,1000,-1.00,-1.00,18.68
1,228,0,0,1000,-1.00,-1.00,18.53
1,229,0,0,1000,-1.00,-1.00,18.18
1,230,0,0,1000,-1.00,-1.00,18.10
1,231,0,0,1000,-1.00,-1.00,18.08
1,232,0,0,1000,-1.00,-1.00,18.21
1,233,0,0,1000,-1.00,-1.00,18.36
1,234,0,0,1000,-1.00,-1.00,18.58
1,235,0,0,1000,-1.00,-1.00,18.57
1,236,0,0,1000,-1.00,-1.00,18.82
1,237,0,0,1000,-1.00,-1.00,18.92
1,238,0,0,1000,-1.00,-1.00,19.00
1,239,0,0,1000,-1.00,-1.00,19.13
1,240,0,0,1000,-1.00,-1.00,19.21
1,241,0,0,1000,-1.00,-1.00,19.26
1,242,0,0,1000,-1.00,-1.00,19.22
1,243,0,0,1000,-1.00,-1.00,19.18
1,244,0,0,1000,-1.00,-1.00,19.47
1,245,0,0,1000,-1.00,-1.00,19.78
1,246,0,0,1000,-1.00,-1.00,19.84
1,247,0,0,1000,-1.00,-1.00,20.01
1,248,0,0,1000,-1.00,-1.00,20.19
1,249,0,0,1000,-1.00,-1.00,20.30
1,250,0,0,1000,-1.00,-1.00,20.18
1,251,0,0,1000,-1.00,-1.00,20.17
1,252,0,0,1000,-1.00,-1.00,20.12
1,253,0,0,1000,-1.00,-1.00,20.14
1,254,0,0,1000,-1.00,-1.00,20.07
1,255,0,0,1000,-1.00,-1.00,20.28
1,256,0,0,1000,-1.00,-1.00,20.05
1,257,0,0,1000,-1.00,-1.00,20.24
1,258,0,0,1000,-1.00,-1.00,20.12
1,259,0,0,1000,-1.00,-1.00,20.18
1,260,0,0,1000,-1.00,-1.00,20.17
1,261,0,0,1000,-1.00,-1.00,20.49
1,262,0,0,1000,-1.00,-1.00,20.53
1,263,0,0,1000,-1.00,-1.00,20.35
1,264,0,0,1000,-1.00,-1.00,20.49
1,265,0,0,1000,-1.00,-1.00,20.47
1,266,0,0,1000,-1.00,-1.00,20.49
1,267,0,0,1000,-1.00,-1.00,20.27
1,268,0,0,1000,-1.00,-1.00,20.34
1,269,0,0,1000,-1.00,-1.00,20.25
1,270,0,0,1000,-1.00,-1.00,20.28
1,271,0,0,1000,-1.00,-1.00,20.04
1,272,0,0,1000,-1.00,-1.00,20.01
1,273,0,0,1000,-1.00,-1.00,19.86
1,274,0,0,1000,-1.00,-1.00,19.83
1,275,0,0,1000,-1.00,-1.00,19.88
1,276,0,0,1000,-1.00,-1.00,19.92
1,277,0,0,1000,-1.00,-1.00,20.12
1,278,0,0,1000,-1.00,-1.00,20.05
1,279,0,0,1000,-1.00,-1.00,20.11
1,280,0,0,1000,-1.00,-1.00,20.25
1,281,0,0,1000,-1.00,-1.00,20.40
1,282,0,0,1000,-1.00,-1.00,20.44
1,283,0,0,1000,-1.00,-1.00,20.52
1,284,0,0,1000,-1.00,-1.00,20.59
1,285,0,0,1000,-1.00,-1.00,20.71
1,286,0,0,1000,-1.00,-1.00,20.88
1,287,0,0,1000,-1.00,-1.00,21.01
1,288,0,0,1000,-1.00,-1.00,20.97
1,289,0,0,1000,-1.00,-1.00,21.12
1,290,0,0,1000,-1.00,-1.00,21.19
1,291,0,0,1000,-1.00,-1.00,21.16
1,292,0,0,1000,-1.00,-1.00,21.27
1,293,0,0,1000,-1.00,-1.00,21.16
1,294,0,0,1000,-1.00,-1.00,21.07
1,295,0,0,1000,-1.00,-1.00,21.16
1,296,0,0,1000,-1.00,-1.00,21.38
1,297,0,0,1000,-1.00,-1.00,21.31
1,298,0,0,1000,-1.00,-1.00,21.40
1,299,0,0,1000,-1.00,-1.00,21.32
1,300,0,0,1000,-1.00,-1.00,21.35
1,301,0,0,1000,-1.00,-1.00,21.32
1,302,0,0,1000,-1.00,-1.00,21.49
1,303,0,0,1000,-1.00,-1.00,21.64
1,304,0,0,1000,-1.00,-1.00,21.61
1,305,0,0,1000,-1.00,-1.00,21.73
1,306,0,0,1000,-1.00,-1.00,21.89
1,307,0,0,1000,-1.00,-1.00,21.94
1,308,0,0,1000,-1.00,-1.00,21.93
1,309,0,0,1000,-1.00,-1.00,22.13
1,310,0,0,1000,-1.00,-1.00,22.14
1,311,0,0,1000,-1.00,-1.00,22.28
1,312,0,0,1000,-1.00,-1.00,22.48
1,313,0,0,1000,-1.00,-1.00,22.57
1,314,0,0,1000,-1.00,-1.00,22.62
1,315,0,0,1000,-1.00,-1.00,22.71
1,316,0,0,1000,-1.00,-1.00,22.69
1,317,0,0,1000,-1.00,-1.00,22.85
1,318,0,0,1000,-1.00,-1.00,23.06
1,319,0,0,1000,-1.00,-1.00,23.10
1,320,0,0,1000,-1.00,-1.00,23.20
1,321,0,0,1000,-1.00,-1.00,23.42
1,322,0,0,1000,-1.00,-1.00,23.53
1,323,0,0,1000,-1.00,-1.00,23.52
1,324,0,0,1000,-1.00,-1.00,23.83
1,325,0,0,1000,-1.00,-1.00,24.00
1,326,0,0,1000,-1.00,-1.00,23.98
1,327,0,0,1000,-1.00,-1.00,24.01
1,328,0,0,1000,-1.00,-1.00,24.02
1,329,0,0,1000,-1.00,-1.00,23.97
1,330,0,0,1000,-1.00,-1.00,24.14
1,331,0,0,1000,-1.00,-1.00,24.12
1,332,0,0,1000,-1.00,-1.00,24.18
1,333,0,0,1000,-1.00,-1.00,24.38
1,334,0,0,1000,-1.00,-1.00,24.43
1,335,0,0,1000,-1.00,-1.00,24.42
1,336,0,0,1000,-1.00,-1.00,24.56
1,337,0,0,1000,-1.00,-1.00,24.91
1,338,0,0,1000,-1.00,-1.00,24.98
1,339,0,0,1000,-1.00,-1.00,25.04
1,340,0,0,1000,-1.00,-1.00,25.23
1,341,0,0,1000,-1.00,-1.00,25.32
1,342,0,0,1000,-1.00,-1.00,25.20
1,343,0,0,1000,-1.00,-1.00,25.08
1,344,0,0,1000,-1.00,-1.00,25.10
1,345,0,0,1000,-1.00,-1.00,25.29
1,346,0,0,1000,-1.00,-1.00,25.27
1,347,0,0,1000,-1.00,-1.00,25.42
1,348,0,0,1000,-1.00,-1.00,25.50
1,349,0,0,1000,-1.00,-1.00,25.81
1,350,0,0,1000,-1.00,-1.00,25.98
1,351,0,0,1000,-1.00,-1.00,25.97
1,352,0,0,1000,-1.00,-1.00,25.92
1,353,0,0,1000,-1.00,-1.00,26.10
1,354,0,0,1000,-1.00,-1.00,26.10
1,355,0,0,1000,-1.00,-1.00,26.06
1,356,0,0,1000,-1.00,-1.00,26.25
1,357,0,0,1000,-1.00,-1.00,26.22
1,358,0,0,1000,-1.00,-1.00,26.22
1,359,0,0,1000,-1.00,-1.00,26.23
1,360,0,0,1000,-1.00,-1.00,26.20
1,361,0,0,1000,-1.00,-1.00,25.99
1,362,0,0,1000,-1.00,-1.00,26.24
1,363,0,0,1000,-1.00,-1.00,26.18
1,364,0,0,1000,-1.00,-1.00,26.15
1,365,0,0,1000,-1.00,-1.00,26.32
1,366,0,0,1000,-1.00,-1.00,26.27
1,367,0,0,1000,-1.00,-1.00,26.38
1,368,0,0,1000,-1.00,-1.00,26.29
1,369,0,0,1000,-1.00,-1.00,26.17
1,370,0,0,1000,-1.00,-1.00,26.16
1,371,0,0,1000,-1.00,-1.00,26.11
1,372,0,0,1000,-1.00,-1.00,26.08
1,373,0,0,1000,-1.00,-1.00,26.15
1,374,0,0,1000,-1.00,-1.00,26.01
1,375,0,0,1000,-1.00,-1.00,26.02
1,376,0,0,1000,-1.00,-1.00,26.06
1,377,0,0,1000,-1.00,-1.00,26.20
1,378,0,0,1000,-1.00,-1.00,26.21
1,379,0,0,1000,-1.00,-1.00,26.31
1,380,0,0,1000,-1.00,-1.00,26.56
1,381,0,0,1000,-1.00,-1.00,26.52
1,382,0,0,1000,-1.00,-1.00,26.36
1,383,0,0,1000,-1.00,-1.00,26.43
1,384,0,0,1000,-1.00,-1.00,26.11
1,385,0,0,1000,-1.00,-1.00,26.08
1,386,0,0,1000,-1.00,-1.00,26.19
1,387,0,0,1000,-1.00,-1.00,26.23
1,388,0,0,1000,-1.00,-1.00,26.23
1,389,0,0,1000,-1.00,-1.00,26.24
1,390,0,0,1000,-1.00,-1.00,26.11
1,391,0,0,1000,-1.00,-1.00,26.30
1,392,0,0,1000,-1.00,-1.00,26.50
1,393,0,0,1000,-1.00,-1.00,26.72
1,394,0,0,1000,-1.00,-1.00,26.80
1,395,0,0,1000,-1.00,-1.00,26.83
1,396,0,0,1000,-1.00,-1.00,26.73
1,397,0,0,1000,-1.00,-1.00,26.47
1,398,0,0,1000,-1.00,-1.00,26.38
1,399,0,0,1000,-1.00,-1.00,26.41
1,400,0,0,1000,-1.00,-1.00,26.49
1,401,0,0,1000,-1.00,-1.00,26.55
1,402,0,0,1000,-1.00,-1.00,26.48
1,403,0,0,1000,-1.00,-1.00,26.48
1,404,0,0,1000,-1.00,-1.00,26.49
1,405,0,0,1000,-1.00,-1.00,26.74
1,406,0,0,1000,-1.00,-1.00,26.73
1,407,0,0,1000,-1.00,-1.00,26.88
1,408,0,0,1000,-1.00,-1.00,26.91
1,409,0,0,1000,-1.00,-1.00,26.70
1,410,0,0,1000,-1.00,-1.00,26.83
1,411,0,0,1000,-1.00,-1.00,26.88
1,412,0,0,1000,-1.00,-1.00,27.07
1,413,0,0,1000,-1.00,-1.00,27.06
1,414,0,0,1000,-1.00,-1.00,27.09
1,415,0,0,1000,-1.00,-1.00,27.16
1,416,0,0,1000,-1.00,-1.00,27.14
1,417,0,0,1000,-1.00,-1.00,27.36
1,418,0,0,1000,-1.00,-1.00,27.37
1,419,0,0,1000,-1.00,-1.00,27.51
1,420,0,0,1000,-1.00,-1.00,27.56
1,421,0,0,1000,-1.00,-1.00,27.58
1,422,0,0,1000,-1.00,-1.00,27.73
1,423,0,0,1000,-1.00,-1.00,28.10
1,424,0,0,1000,-1.00,-1.00,28.22
1,425,0,0,1000,-1.00,-1.00,28.46
1,426,0,0,1000,-1.00,-1.00,28.42
1,427,0,0,1000,-1.00,-1.00,28.56
1,428,0,0,1000,-1.00,-1.00,28.51
1,429,0,0,1000,-1.00,-1.00,28.41
1,430,0,0,1000,-1.00,-1.00,28.38
1,431,0,0,1000,-1.00,-1.00,28.31
1,432,0,0,1000,-1.00,-1.00,28.43
1,433,0,0,1000,-1.00,-1.00,28.42
1,434,0,0,1000,-1.00,-1.00,28.53
1,435,0,0,1000,-1.00,-1.00,28.58
1,436,0,0,1000,-1.00,-1.00,28.59
1,437,0,0,1000,-1.00,-1.00,28.68
1,438,0,0,1000,-1.00,-1.00,28.70
1,439,0,0,1000,-1.00,-1.00,28.68
1,440,0,0,1000,-1.00,-1.00,28.86
1,441,0,0,1000,-1.00,-1.00,28.97
1,442,0,0,1000,-1.00,-1.00,29.13
1,443,0,0,1000,-1.00,-1.00,29.25
1,444,0,0,1000,-1.00,-1.00,29.33
1,445,0,0,1000,-1.00,-1.00,29.43
1,446,0,0,1000,-1.00,-1.00,29.61
1,447,0,0,1000,-1.00,-1.00,29.68
1,448,0,0,1000,-1.00,-1.00,29.58
1,449,0,0,1000,-1.00,-1.00,29.52
1,450,0,0,1000,-1.00,-1.00,29.50
1,451,0,0,1000,-1.00,-1.00,29.44
1,452,0,0,1000,-1.00,-1.00,29.59
1,453,0,0,1000,-1.00,-1.00,29.45
1,454,0,0,1000,-1.00,-1.00,29.46
1,455,0,0,1000,-1.00,-1.00,29.56
1,456,0,0,1000,-1.00,-1.00,29.62
1,457,0,0,1000,-1.00,-1.00,29.80
1,458,0,0,1000,-1.00,-1.00,29.72
1,459,0,0,1000,-1.00,-1.00,29.62
1,460,0,0,1000,-1.00,-1.00,29.85
1,461,0,0,1000,-1.00,-1.00,29.77
1,462,0,0,1000,-1.00,-1.00,29.95
1,463,0,0,1000,-1.00,-1.00,30.07
1,464,0,0,1000,-1.00,-1.00,30.30
1,465,0,0,1000,-1.00,-1.00,30.43
1,466,0,0,1000,-1.00,-1.00,30.62
1,467,0,0,1000,-1.00,-1.00,30.58
1,468,0,0,1000,-1.00,-1.00,30.60
1,469,0,0,1000,-1.00,-1.00,31.01
1,470,0,0,1000,-1.00,-1.00,30.97
1,471,0,0,1000,-1.00,-1.00,31.11
1,472,0,0,1000,-1.00,-1.00,31.33
1,473,0,0,1000,-1.00,-1.00,31.21
1,474,0,0,1000,-1.00,-1.00,31.32
1,475,0,0,1000,-1.00,-1.00,31.45
1,476,0,0,1000,-1.00,-1.00,31.33
1,477,0,0,1000,-1.00,-1.00,31.44
1,478,0,0,1000,-1.00,-1.00,31.46
1,479,0,0,1000,-1.00,-1.00,31.54
1,480,0,0,1000,-1.00,-1.00,31.44
1,481,0,0,1000,-1.00,-1.00,31.37
1,482,0,0,1000,-1.00,-1.00,31.58
1,483,0,0,1000,-1.00,-1.00,31.58
1,484,0,0,1000,-1.00,-1.00,31.50
1,485,0,0,1000,-1.00,-1.00,31.08
1,486,0,0,1000,-1.00,-1.00,31.24
1,487,0,0,1000,-1.00,-1.00,31.01
1,488,0,0,1000,-1.00,-1.00,31.10
1,489,0,0,1000,-1.00,-1.00,30.96
1,490,0,0,1000,-1.00,-1.00,30.98
1,491,0,0,1000,-1.00,-1.00,31.08
1,492,0,0,1000,-1.00,-1.00,31.24
1,493,0,0,1000,-1.00,-1.00,31.16
1,494,0,0,1000,-1.00,-1.00,31.20
1,495,0,0,1000,-1.00,-1.00,31.20
1,496,0,0,1000,-1.00,-1.00,31.06
1,497,0,0,1000,-1.00,-1.00,31.46
1,498,0,0,1000,-1.00,-1.00,31.30
1,499,0,0,1000,-1.00,-1.00,31.47
1,500,0,0,1000,-1.00,-1.00,31.37
2,1,0,0,1000,-1.00,-1.00,0.62
2,2,0,0,1000,-1.00,-1.00,1.16
2,3,0,0,1000,-1.00,-1.00,1.72
2,4,0,0,1000,-1.00,-1.00,2.24
2,5,0,0,1000,-1.00,-1.00,2.63
2,6,0,0,1000,-1.00,-1.00,3.06
2,7,0,0,1000,-1.00,-1.00,3.64
2,8,0,0,1000,-1.00,-1.00,3.91
2,9,0,0,1000,-1.00,-1.00,4.40
2,10,0,0,1000,-1.00,-1.00,4.69
2,11,0,0,1000,-1.00,-1.00,5.12
2,12,0,0,1000,-1.00,-1.00,5.52
2,13,0,0,1000,-1.00,-1.00,5.88
2,14,0,0,1000,-1.00,-1.00,6.26
2,15,0,0,1000,-1.00,-1.00,6.49
2,16,0,0,1000,-1.00,-1.00,6.71
2,17,0,0,1000,-1.00,-1.00,6.89
2,18,0,0,1000,-1.00,-1.00,7.11
2,19,0,0,1000,-1.00,-1.00,7.33
2,20,0,0,1000,-1.00,-1.00,7.67
2,21,0,0,1000,-1.00,-1.00,7.85
2,22,0,0,1000,-1.00,-1.00,8.04
2,23,0,0,1000,-1.00,-1.00,8.18
2,24,0,0,1000,-1.00,-1.00,8.44
2,25,0,0,1000,-1.00,-1.00,8.69
2,26,0,0,1000,-1.00,-1.00,8.84
2,27,0,0,1000,-1.00,-1.00,9.06
2,28,0,0,1000,-1.00,-1.00,9.25
2,29,0,0,1000,-1.00,-1.00,9.34
2,30,0,0,1000,-1.00,-1.00,9.44
2,31,0,0,1000,-1.00,-1.00,9.73
2,32,0,0,1000,-1.00,-1.00,9.62
2,33,0,0,1000,-1.00,-1.00,9.77
2,34,0,0,1000,-1.00,-1.00,9.94
2,35,0,0,1000,-1.00,-1.00,10.13
2,36,0,0,1000,-1.00,-1.00,10.22
2,37,0,0,1000,-1.00,-1.00,10.44
2,38,0,0,1000,-1.00,-1.00,10.63
2,39,0,0,1000,-1.00,-1.00,10.70
2,40,0,0,1000,-1.00,-1.00,10.80
2,41,0,0,1000,-1.00,-1.00,10.87
2,42,0,0,1000,-1.00,-1.00,11.00
2,43,0,0,1000,-1.00,-1.00,11.20
2,44,0,0,1000,-1.00,-1.00,11.12
2,45,0,0,1000,-1.00,-1.00,11.40
2,46,0,0,1000,-1.00,-1.00,11.46
2,47,0,0,1000,-1.00,-1.00,11.72
2,48,0,0,1000,-1.00,-1.00,11.79
2,49,0,0,1000,-1.00,-1.00,11.77
2,50,0,0,1000,-1.00,-1.00,12.03
2,51,0,0,1000,-1.00,-1.00,12.21
2,52,0,0,1000,-1.00,-1.00,12.23
2,53,0,0,1000,-1.00,-1.00,12.21
2,54,0,0,1000,-1.00,-1.00,12.16
2,55,0,0,1000,-1.00,-1.00,12.11
2,56,0,0,1000,-1.00,-1.00,12.16
2,57,0,0,1000,-1.00,-1.00,12.15
