rep,t,pop1,pop2,pop3,k1,k2,k3
1,325,0,0,1000,-1.00,-1.00,3.55
1,326,0,0,1000,-1.00,-1.00,3.60
1,327,0,0,1000,-1.00,-1.00,3.49
1,328,0,0,1000,-1.00,-1.00,3.39
1,329,0,0,1000,-1.00,-1.00,3.45
1,330,0,0,1000,-1.00,-1.00,3.47
1,331,0,0,1000,-1.00,-1.00,3.48
1,332,0,0,1000,-1.00,-1.00,3.48
1,333,0,0,1000,-1.00,-1.00,3.53
1,334,0,0,1000,-1.00,-1.00,3.45
1,335,0,0,1000,-1.00,-1.00,3.50
1,336,0,0,1000,-1.00,-1.00,3.51
1,337,0,0,1000,-1.00,-1.00,3.48
1,338,0,0,1000,-1.00,-1.00,3.43
1,339,0,0,1000,-1.00,-1.00,3.58
1,340,0,0,1000,-1.00,-1.00,3.58
1,341,0,0,1000,-1.00,-1.00,3.66
1,342,0,0,1000,-1.00,-1.00,3.60
1,343,0,0,1000,-1.00,-1.00,3.58
1,344,0,0,1000,-1.00,-1.00,3.52
1,345,0,0,1000,-1.00,-1.00,3.49
1,346,0,0,1000,-1.00,-1.00,3.47
1,347,0,0,1000,-1.00,-1.00,3.34
1,348,0,0,1000,-1.00,-1.00,3.38
1,349,0,0,1000,-1.00,-1.00,3.33
1,350,0,0,1000,-1.00,-1.00,3.27
1,351,0,0,1000,-1.00,-1.00,3.20
1,352,0,0,1000,-1.00,-1.00,3.21
1,353,0,0,1000,-1.00,-1.00,3.14
1,354,0,0,1000,-1.00,-1.00,3.23
1,355,0,0,1000,-1.00,-1.00,3.31
1,356,0,0,1000,-1.00,-1.00,3.33
1,357,0,0,1000,-1.00,-1.00,3.44
1,358,0,0,1000,-1.00,-1.00,3.49
1,359,0,0,1000,-1.00,-1.00,3.61
1,360,0,0,1000,-1.00,-1.00,3.57
1,361,0,0,1000,-1.00,-1.00,3.48
1,362,0,0,1000,-1.00,-1.00,3.50
1,363,0,0,1000,-1.00,-1.00,3.45
1,364,0,0,1000,-1.00,-1.00,3.45
1,365,0,0,1000,-1.00,-1.00,3.49
1,366,0,0,1000,-1.00,-1.00,3.62
1,367,0,0,1000,-1.00,-1.00,3.63
1,368,0,0,1000,-1.00,-1.00,3.55
1,369,0,0,1000,-1.00,-1.00,3.59
1,370,0,0,1000,-1.00,-1.00,3.54
1,371,0,0,1000,-1.00,-1.00,3.68
1,372,0,0,1000,-1.00,-1.00,3.71
1,373,0,0,1000,-1.00,-1.00,3.69
1,374,0,0,1000,-1.00,-1.00,3.71
1,375,0,0,1000,-1.00,-1.00,3.68
1,376,0,0,1000,-1.00,-1.00,3.70
1,377,0,0,1000,-1.00,-1.00,3.67
1,378,0,0,1000,-1.00,-1.00,3.73
1,379,0,0,1000,-1.00,-1.00,3.77
1,380,0,0,1000,-1.00,-1.00,3.79
1,381,0,0,1000,-1.00,-1.00,3.77
1,382,0,0,1000,-1.00,-1.00,3.69
1,383,0,0,1000,-1.00,-1.00,3.61
1,384,0,0,1000,-1.00,-1.00,3.63
1,385,0,0,1000,-1.00,-1.00,3.74
1,386,0,0,1000,-1.00,-1.00,3.78
1,387,0,0,1000,-1.00,-1.00,3.88
1,388,0,0,1000,-1.00,-1.00,3.90
1,389,0,0,1000,-1.00,-1.00,3.92
1,390,0,0,1000,-1.00,-1.00,3.93
1,391,0,0,1000,-1.00,-1.00,3.96
1,392,0,0,1000,-1.00,-1.00,3.94
1,393,0,0,1000,-1.00,-1.00,3.92
1,394,0,0,1000,-1.00,-1.00,3.99
1,395,0,0,1000,-1.00,-1.00,3.94
1,396,0,0,1000,-1.00,-1.00,3.88
1,397,0,0,1000,-1.00,-1.00,3.87
1,398,0,0,1000,-1.00,-1.00,3.89
1,399,0,0,1000,-1.00,-1.00,3.82
1,400,0,0,1000,-1.00,-1.00,3.82
1,401,0,0,1000,-1.00,-1.00,3.82
1,402,0,0,1000,-1.00,-1.00,3.81
1,403,0,0,1000,-1.00,-1.00,3.73
1,404,0,0,1000,-1.00,-1.00,3.69
1,405,0,0,1000,-1.00,-1.00,3.68
1,406,0,0,1000,-1.00,-1.00,3.70
1,407,0,0,1000,-1.00,-1.00,3.73
1,408,0,0,1000,-1.00,-1.00,3.76
1,409,0,0,1000,-1.00,-1.00,3.79
1,410,0,0,1000,-1.00,-1.00,3.74
1,411,0,0,1000,-1.00,-1.00,3.76
1,412,0,0,1000,-1.00,-1.00,3.78
1,413,0,0,1000,-1.00,-1.00,3.80
1,414,0,0,1000,-1.00,-1.00,3.68
1,415,0,0,1000,-1.00,-1.00,3.77
1,416,0,0,1000,-1.00,-1.00,3.84
1,417,0,0,1000,-1.00,-1.00,3.87
1,418,0,0,1000,-1.00,-1.00,3.89
1,419,0,0,1000,-1.00,-1.00,3.92
1,420,0,0,1000,-1.00,-1.00,4.02
1,421,0,0,1000,-1.00,-1.00,4.08
1,422,0,0,1000,-1.00,-1.00,4.05
1,423,0,0,1000,-1.00,-1.00,4.03
1,424,0,0,1000,-1.00,-1.00,4.02
1,425,0,0,1000,-1.00,-1.00,4.04
1,426,0,0,1000,-1.00,-1.00,4.02
1,427,0,0,1000,-1.00,-1.00,4.05
1,428,0,0,1000,-1.00,-1.00,4.00
1,429,0,0,1000,-1.00,-1.00,3.90
1,430,0,0,1000,-1.00,-1.00,3.92
1,431,0,0,1000,-1.00,-1.00,3.85
1,432,0,0,1000,-1.00,-1.00,3.76
1,433,0,0,1000,-1.00,-1.00,3.83
1,434,0,0,1000,-1.00,-1.00,3.89
1,435,0,0,1000,-1.00,-1.00,3.86
1,436,0,0,1000,-1.00,-1.00,3.88
1,437,0,0,1000,-1.00,-1.00,3.70
1,438,0,0,1000,-1.00,-1.00,3.81
1,439,0,0,1000,-1.00,-1.00,3.83
1,440,0,0,1000,-1.00,-1.00,3.79
1,441,0,0,1000,-1.00,-1.00,3.69
1,442,0,0,1000,-1.00,-1.00,3.67
1,443,0,0,1000,-1.00,-1.00,3.64
1,444,0,0,1000,-1.00,-1.00,3.77
1,445,0,0,1000,-1.00,-1.00,3.86
1,446,0,0,1000,-1.00,-1.00,3.91
1,447,0,0,1000,-1.00,-1.00,3.92
1,448,0,0,1000,-1.00,-1.00,3.92
1,449,0,0,1000,-1.00,-1.00,3.86
1,450,0,0,1000,-1.00,-1.00,3.81
1,451,0,0,1000,-1.00,-1.00,3.83
1,452,0,0,1000,-1.00,-1.00,3.83
1,453,0,0,1000,-1.00,-1.00,3.78
1,454,0,0,1000,-1.00,-1.00,3.69
1,455,0,0,1000,-1.00,-1.00,3.67
1,456,0,0,1000,-1.00,-1.00,3.53
1,457,0,0,1000,-1.00,-1.00,3.47
1,458,0,0,1000,-1.00,-1.00,3.47
1,459,0,0,1000,-1.00,-1.00,3.50
1,460,0,0,1000,-1.00,-1.00,3.51
1,461,0,0,1000,-1.00,-1.00,3.51
1,462,0,0,1000,-1.00,-1.00,3.56
1,463,0,0,1000,-1.00,-1.00,3.50
1,464,0,0,1000,-1.00,-1.00,3.38
1,465,0,0,1000,-1.00,-1.00,3.41
1,466,0,0,1000,-1.00,-1.00,3.40
1,467,0,0,1000,-1.00,-1.00,3.43
1,468,0,0,1000,-1.00,-1.00,3.47
1,469,0,0,1000,-1.00,-1.00,3.45
1,470,0,0,1000,-1.00,-1.00,3.40
1,471,0,0,1000,-1.00,-1.00,3.29
1,472,0,0,1000,-1.00,-1.00,3.29
1,473,0,0,1000,-1.00,-1.00,3.22
1,474,0,0,1000,-1.00,-1.00,3.22
1,475,0,0,1000,-1.00,-1.00,3.17
1,476,0,0,1000,-1.00,-1.00,3.05
1,477,0,0,1000,-1.00,-1.00,2.99
1,478,0,0,1000,-1.00,-1.00,3.03
1,479,0,0,1000,-1.00,-1.00,2.92
1,480,0,0,1000,-1.00,-1.00,2.94
1,481,0,0,1000,-1.00,-1.00,2.95
1,482,0,0,1000,-1.00,-1.00,3.00
1,483,0,0,1000,-1.00,-1.00,2.81
1,484,0,0,1000,-1.00,-1.00,2.90
1,485,0,0,1000,-1.00,-1.00,2.99
1,486,0,0,1000,-1.00,-1.00,3.09
1,487,0,0,1000,-1.00,-1.00,3.02
1,488,0,0,1000,-1.00,-1.00,3.12
1,489,0,0,1000,-1.00,-1.00,3.11
1,490,0,0,1000,-1.00,-1.00,3.06
1,491,0,0,1000,-1.00,-1.00,3.14
1,492,0,0,1000,-1.00,-1.00,3.13
1,493,0,0,1000,-1.00,-1.00,3.06
1,494,0,0,1000,-1.00,-1.00,3.05
1,495,0,0,1000,-1.00,-1.00,3.01
1,496,0,0,1000,-1.00,-1.00,2.99
1,497,0,0,1000,-1.00,-1.00,3.03
1,498,0,0,1000,-1.00,-1.00,3.01
1,499,0,0,1000,-1.00,-1.00,3.15
1,500,0,0,1000,-1.00,-1.00,3.11
2,1,0,0,1000,-1.00,-1.00,0.17
2,2,0,0,1000,-1.00,-1.00,0.37
2,3,0,0,1000,-1.00,-1.00,0.55
2,4,0,0,1000,-1.00,-1.00,0.69
2,5,0,0,1000,-1.00,-1.00,0.86
2,6,0,0,1000,-1.00,-1.00,1.03
2,7,0,0,1000,-1.00,-1.00,1.13
2,8,0,0,1000,-1.00,-1.00,1.31
2,9,0,0,1000,-1.00,-1.00,1.42
2,10,0,0,1000,-1.00,-1.00,1.61
2,11,0,0,1000,-1.00,-1.00,1.66
2,12,0,0,1000,-1.00,-1.00,1.77
2,13,0,0,1000,-1.00,-1.00,1.94
2,14,0,0,1000,-1.00,-1.00,1.97
2,15,0,0,1000,-1.00,-1.00,1.98
2,16,0,0,1000,-1.00,-1.00,2.00
2,17,0,0,1000,-1.00,-1.00,2.04
2,18,0,0,1000,-1.00,-1.00,2.16
2,19,0,0,1000,-1.00,-1.00,2.25
2,20,0,0,1000,-1.00,-1.00,2.33
2,21,0,0,1000,-1.00,-1.00,2.40
2,22,0,0,1000,-1.00,-1.00,2.39
2,23,0,0,1000,-1.00,-1.00,2.46
2,24,0,0,1000,-1.00,-1.00,2.53
2,25,0,0,1000,-1.00,-1.00,2.64
2,26,0,0,1000,-1.00,-1.00,2.73
2,27,0,0,1000,-1.00,-1.00,2.77
2,28,0,0,1000,-1.00,-1.00,2.79
2,29,0,0,1000,-1.00,-1.00,2.80
2,30,0,0,1000,-1.00,-1.00,2.88
2,31,0,0,1000,-1.00,-1.00,2.94
2,32,0,0,1000,-1.00,-1.00,2.98
2,33,0,0,1000,-1.00,-1.00,2.98
2,34,0,0,1000,-1.00,-1.00,2.97
2,35,0,0,1000,-1.00,-1.00,3.03
2,36,0,0,1000,-1.00,-1.00,3.07
2,37,0,0,1000,-1.00,-1.00,3.12
2,38,0,0,1000,-1.00,-1.00,3.07
2,39,0,0,1000,-1.00,-1.00,2.99
2,40,0,0,1000,-1.00,-1.00,2.93
2,41,0,0,1000,-1.00,-1.00,2.96
2,42,0,0,1000,-1.00,-1.00,2.94
2,43,0,0,1000,-1.00,-1.00,2.96
2,44,0,0,1000,-1.00,-1.00,3.04
2,45,0,0,1000,-1.00,-1.00,3.16
2,46,0,0,1000,-1.00,-1.00,3.15
2,47,0,0,1000,-1.00,-1.00,3.23
2,48,0,0,1000,-1.00,-1.00,3.25
2,49,0,0,1000,-1.00,-1.00,3.29
2,50,0,0,1000,-1.00,-1.00,3.41
2,51,0,0,1000,-1.00,-1.00,3.40
2,52,0,0,1000,-1.00,-1.00,3.45
2,53,0,0,1000,-1.00,-1.00,3.44
2,54,0,0,1000,-1.00,-1.00,3.53
2,55,0,0,1000,-1.00,-1.00,3.61
2,56,0,0,1000,-1.00,-1.00,3.58
2,57,0,0,1000,-1.00,-1.00,3.56
