rep,t,pop1,pop2,pop3,k1,k2,k3
1,67,0,0,1000,-1.00,-1.00,11.73
1,68,0,0,1000,-1.00,-1.00,11.69
1,69,0,0,1000,-1.00,-1.00,11.84
1,70,0,0,1000,-1.00,-1.00,11.92
1,71,0,0,1000,-1.00,-1.00,11.95
1,72,0,0,1000,-1.00,-1.00,11.89
1,73,0,0,1000,-1.00,-1.00,12.05
1,74,0,0,1000,-1.00,-1.00,12.07
1,75,0,0,1000,-1.00,-1.00,11.97
1,76,0,0,1000,-1.00,-1.00,11.94
1,77,0,0,1000,-1.00,-1.00,12.01
1,78,0,0,1000,-1.00,-1.00,12.28
1,79,0,0,1000,-1.00,-1.00,12.26
1,80,0,0,1000,-1.00,-1.00,12.13
1,81,0,0,1000,-1.00,-1.00,12.18
1,82,0,0,1000,-1.00,-1.00,12.25
1,83,0,0,1000,-1.00,-1.00,12.26
1,84,0,0,1000,-1.00,-1.00,12.23
1,85,0,0,1000,-1.00,-1.00,12.34
1,86,0,0,1000,-1.00,-1.00,12.56
1,87,0,0,1000,-1.00,-1.00,12.68
1,88,0,0,1000,-1.00,-1.00,12.61
1,89,0,0,1000,-1.00,-1.00,12.52
1,90,0,0,1000,-1.00,-1.00,12.68
1,91,0,0,1000,-1.00,-1.00,12.80
1,92,0,0,1000,-1.00,-1.00,12.66
1,93,0,0,1000,-1.00,-1.00,12.74
1,94,0,0,1000,-1.00,-1.00,12.59
1,95,0,0,1000,-1.00,-1.00,12.81
1,96,0,0,1000,-1.00,-1.00,12.84
1,97,0,0,1000,-1.00,-1.00,12.83
1,98,0,0,1000,-1.00,-1.00,13.01
1,99,0,0,1000,-1.00,-1.00,12.97
1,100,0,0,1000,-1.00,-1.00,13.04
1,101,0,0,1000,-1.00,-1.00,13.04
1,102,0,0,1000,-1.00,-1.00,13.15
1,103,0,0,1000,-1.00,-1.00,13.21
1,104,0,0,1000,-1.00,-1.00,13.30
1,105,0,0,1000,-1.00,-1.00,13.44
1,106,0,0,1000,-1.00,-1.00,13.63
1,107,0,0,1000,-1.00,-1.00,13.77
1,108,0,0,1000,-1.00,-1.00,13.86
1,109,0,0,1000,-1.00,-1.00,13.94
1,110,0,0,1000,-1.00,-1.00,13.98
1,111,0,0,1000,-1.00,-1.00,13.84
1,112,0,0,1000,-1.00,-1.00,14.04
1,113,0,0,1000,-1.00,-1.00,14.13
1,114,0,0,1000,-1.00,-1.00,14.13
1,115,0,0,1000,-1.00,-1.00,14.24
1,116,0,0,1000,-1.00,-1.00,14.20
1,117,0,0,1000,-1.00,-1.00,14.18
1,118,0,0,1000,-1.00,-1.00,14.26
1,119,0,0,1000,-1.00,-1.00,14.46
1,120,0,0,1000,-1.00,-1.00,14.47
1,121,0,0,1000,-1.00,-1.00,14.30
1,122,0,0,1000,-1.00,-1.00,14.52
1,123,0,0,1000,-1.00,-1.00,14.54
1,124,0,0,1000,-1.00,-1.00,14.50
1,125,0,0,1000,-1.00,-1.00,14.62
1,126,0,0,1000,-1.00,-1.00,14.69
1,127,0,0,1000,-1.00,-1.00,14.84
1,128,0,0,1000,-1.00,-1.00,14.95
1,129,0,0,1000,-1.00,-1.00,15.07
1,130,0,0,1000,-1.00,-1.00,14.87
1,131,0,0,1000,-1.00,-1.00,15.07
1,132,0,0,1000,-1.00,-1.00,15.04
1,133,0,0,1000,-1.00,-1.00,15.02
1,134,0,0,1000,-1.00,-1.00,14.96
1,135,0,0,1000,-1.00,-1.00,14.92
1,136,0,0,1000,-1.00,-1.00,14.86
1,137,0,0,1000,-1.00,-1.00,14.88
1,138,0,0,1000,-1.00,-1.00,14.91
1,139,0,0,1000,-1.00,-1.00,14.97
1,140,0,0,1000,-1.00,-1.00,14.86
1,141,0,0,1000,-1.00,-1.00,15.10
1,142,0,0,1000,-1.00,-1.00,15.19
1,143,0,0,1000,-1.00,-1.00,15.23
1,144,0,0,1000,-1.00,-1.00,15.39
1,145,0,0,1000,-1.00,-1.00,15.56
1,146,0,0,1000,-1.00,-1.00,15.46
1,147,0,0,1000,-1.00,-1.00,15.30
1,148,0,0,1000,-1.00,-1.00,15.21
1,149,0,0,1000,-1.00,-1.00,15.12
1,150,0,0,1000,-1.00,-1.00,15.05
1,151,0,0,1000,-1.00,-1.00,15.21
1,152,0,0,1000,-1.00,-1.00,15.11
1,153,0,0,1000,-1.00,-1.00,15.03
1,154,0,0,1000,-1.00,-1.00,14.87
1,155,0,0,1000,-1.00,-1.00,14.85
1,156,0,0,1000,-1.00,-1.00,14.87
1,157,0,0,1000,-1.00,-1.00,14.86
1,158,0,0,1000,-1.00,-1.00,14.98
1,159,0,0,1000,-1.00,-1.00,15.10
1,160,0,0,1000,-1.00,-1.00,15.13
1,161,0,0,1000,-1.00,-1.00,15.26
1,162,0,0,1000,-1.00,-1.00,15.42
1,163,0,0,1000,-1.00,-1.00,15.56
1,164,0,0,1000,-1.00,-1.00,15.65
1,165,0,0,1000,-1.00,-1.00,15.79
1,166,0,0,1000,-1.00,-1.00,16.07
1,167,0,0,1000,-1.00,-1.00,16.15
1,168,0,0,1000,-1.00,-1.00,16.10
1,169,0,0,1000,-1.00,-1.00,16.17
1,170,0,0,1000,-1.00,-1.00,16.32
1,171,0,0,1000,-1.00,-1.00,16.36
1,172,0,0,1000,-1.00,-1.00,16.55
1,173,0,0,1000,-1.00,-1.00,16.66
1,174,0,0,1000,-1.00,-1.00,16.58
1,175,0,0,1000,-1.00,-1.00,16.44
1,176,0,0,1000,-1.00,-1.00,16.59
1,177,0,0,1000,-1.00,-1.00,16.79
1,178,0,0,1000,-1.00,-1.00,16.90
1,179,0,0,1000,-1.00,-1.00,16.79
1,180,0,0,1000,-1.00,-1.00,16.86
1,181,0,0,1000,-1.00,-1.00,16.93
1,182,0,0,1000,-1.00,-1.00,16.83
1,183,0,0,1000,-1.00,-1.00,17.05
1,184,0,0,1000,-1.00,-1.00,16.97
1,185,0,0,1000,-1.00,-1.00,16.89
1,186,0,0,1000,-1.00,-1.00,16.65
1,187,0,0,1000,-1.00,-1.00,16.83
1,188,0,0,1000,-1.00,-1.00,16.93
1,189,0,0,1000,-1.00,-1.00,16.69
1,190,0,0,1000,-1.00,-1.00,16.64
1,191,0,0,1000,-1.00,-1.00,16.72
1,192,0,0,1000,-1.00,-1.00,16.73
1,193,0,0,1000,-1.00,-1.00,16.72
1,194,0,0,1000,-1.00,-1.00,16.75
1,195,0,0,1000,-1.00,-1.00,16.70
1,196,0,0,1000,-1.00,-1.00,16.66
1,197,0,0,1000,-1.00,-1.00,16.79
1,198,0,0,1000,-1.00,-1.00,16.90
1,199,0,0,1000,-1.00,-1.00,16.79
1,200,0,0,1000,-1.00,-1.00,16.93
1,201,0,0,1000,-1.00,-1.00,16.84
1,202,0,0,1000,-1.00,-1.00,16.86
1,203,0,0,1000,-1.00,-1.00,17.19
1,204,0,0,1000,-1.00,-1.00,17.05
1,205,0,0,1000,-1.00,-1.00,16.90
1,206,0,0,1000,-1.00,-1.00,16.73
1,207,0,0,1000,-1.00,-1.00,16.84
1,208,0,0,1000,-1.00,-1.00,16.94
1,209,0,0,1000,-1.00,-1.00,17.07
1,210,0,0,1000,-1.00,-1.00,16.87
1,211,0,0,1000,-1.00,-1.00,17.11
1,212,0,0,1000,-1.00,-1.00,17.23
1,213,0,0,1000,-1.00,-1.00,17.07
1,214,0,0,1000,-1.00,-1.00,17.08
1,215,0,0,1000,-1.00,-1.00,17.00
1,216,0,0,1000,-1.00,-1.00,17.07
1,217,0,0,1000,-1.00,-1.00,17.10
1,218,0,0,1000,-1.00,-1.00,17.30
1,219,0,0,1000,-1.00,-1.00,17.16
1,220,0,0,1000,-1.00,-1.00,17.28
1,221,0,0,1000,-1.00,-1.00,17.38
1,222,0,0,1000,-1.00,-1.00,17.58
1,223,0,0,1000,-1.00,-1.00,17.64
1,224,0,0,1000,-1.00,-1.00,17.79
1,225,0,0,1000,-1.00,-1.00,17.85
1,226,0,0,1000,-1.00,-1.00,17.80
1,227,0,0,1000,-1.00,-1.00,18.00
1,228,0,0,1000,-1.00,-1.00,17.85
1,229,0,0,1000,-1.00,-1.00,17.55
1,230,0,0,1000,-1.00,-1.00,17.75
1,231,0,0,1000,-1.00,-1.00,17.93
1,232,0,0,1000,-1.00,-1.00,17.91
1,233,0,0,1000,-1.00,-1.00,17.99
1,234,0,0,1000,-1.00,-1.00,17.98
1,235,0,0,1000,-1.00,-1.00,17.97
1,236,0,0,1000,-1.00,-1.00,18.04
1,237,0,0,1000,-1.00,-1.00,18.04
1,238,0,0,1000,-1.00,-1.00,18.02
1,239,0,0,1000,-1.00,-1.00,18.14
1,240,0,0,1000,-1.00,-1.00,18.11
1,241,0,0,1000,-1.00,-1.00,18.38
1,242,0,0,1000,-1.00,-1.00,18.44
1,243,0,0,1000,-1.00,-1.00,18.44
1,244,0,0,1000,-1.00,-1.00,18.36
1,245,0,0,1000,-1.00,-1.00,18.26
1,246,0,0,1000,-1.00,-1.00,18.21
1,247,0,0,1000,-1.00,-1.00,18.32
1,248,0,0,1000,-1.00,-1.00,18.25
1,249,0,0,1000,-1.00,-1.00,18.13
1,250,0,0,1000,-1.00,-1.00,18.09
1,251,0,0,1000,-1.00,-1.00,18.02
1,252,0,0,1000,-1.00,-1.00,18.23
1,253,0,0,1000,-1.00,-1.00,18.19
1,254,0,0,1000,-1.00,-1.00,18.19
1,255,0,0,1000,-1.00,-1.00,18.23
1,256,0,0,1000,-1.00,-1.00,18.21
1,257,0,0,1000,-1.00,-1.00,18.33
1,258,0,0,1000,-1.00,-1.00,18.45
1,259,0,0,1000,-1.00,-1.00,18.38
1,260,0,0,1000,-1.00,-1.00,18.62
1,261,0,0,1000,-1.00,-1.00,18.91
1,262,0,0,1000,-1.00,-1.00,18.93
1,263,0,0,1000,-1.00,-1.00,19.06
1,264,0,0,1000,-1.00,-1.00,18.82
1,265,0,0,1000,-1.00,-1.00,18.95
1,266,0,0,1000,-1.00,-1.00,19.12
1,267,0,0,1000,-1.00,-1.00,18.99
1,268,0,0,1000,-1.00,-1.00,19.13
1,269,0,0,1000,-1.00,-1.00,19.14
1,270,0,0,1000,-1.00,-1.00,19.26
1,271,0,0,1000,-1.00,-1.00,19.26
1,272,0,0,1000,-1.00,-1.00,19.28
1,273,0,0,1000,-1.00,-1.00,19.33
1,274,0,0,1000,-1.00,-1.00,19.58
1,275,0,0,1000,-1.00,-1.00,19.67
1,276,0,0,1000,-1.00,-1.00,19.93
1,277,0,0,1000,-1.00,-1.00,19.73
1,278,0,0,1000,-1.00,-1.00,19.91
1,279,0,0,1000,-1.00,-1.00,20.06
1,280,0,0,1000,-1.00,-1.00,19.90
1,281,0,0,1000,-1.00,-1.00,19.89
1,282,0,0,1000,-1.00,-1.00,19.89
1,283,0,0,1000,-1.00,-1.00,19.79
1,284,0,0,1000,-1.00,-1.00,19.65
1,285,0,0,1000,-1.00,-1.00,19.56
1,286,0,0,1000,-1.00,-1.00,19.45
1,287,0,0,1000,-1.00,-1.00,19.29
1,288,0,0,1000,-1.00,-1.00,19.26
1,289,0,0,1000,-1.00,-1.00,19.10
1,290,0,0,1000,-1.00,-1.00,18.99
1,291,0,0,1000,-1.00,-1.00,18.94
1,292,0,0,1000,-1.00,-1.00,18.55
1,293,0,0,1000,-1.00,-1.00,18.53
1,294,0,0,1000,-1.00,-1.00,18.47
1,295,0,0,1000,-1.00,-1.00,18.41
1,296,0,0,1000,-1.00,-1.00,18.28
1,297,0,0,1000,-1.00,-1.00,18.46
1,298,0,0,1000,-1.00,-1.00,18.38
1,299,0,0,1000,-1.00,-1.00,18.44
1,300,0,0,1000,-1.00,-1.00,18.28
1,301,0,0,1000,-1.00,-1.00,18.35
1,302,0,0,1000,-1.00,-1.00,18.42
1,303,0,0,1000,-1.00,-1.00,18.61
1,304,0,0,1000,-1.00,-1.00,18.72
1,305,0,0,1000,-1.00,-1.00,18.83
1,306,0,0,1000,-1.00,-1.00,18.75
1,307,0,0,1000,-1.00,-1.00,18.84
1,308,0,0,1000,-1.00,-1.00,18.95
1,309,0,0,1000,-1.00,-1.00,18.89
1,310,0,0,1000,-1.00,-1.00,18.91
1,311,0,0,1000,-1.00,-1.00,19.08
1,312,0,0,1000,-1.00,-1.00,19.11
1,313,0,0,1000,-1.00,-1.00,19.18
1,314,0,0,1000,-1.00,-1.00,19.28
1,315,0,0,1000,-1.00,-1.00,19.39
1,316,0,0,1000,-1.00,-1.00,19.69
1,317,0,0,1000,-1.00,-1.00,19.73
1,318,0,0,1000,-1.00,-1.00,19.82
1,319,0,0,1000,-1.00,-1.00,19.92
1,320,0,0,1000,-1.00,-1.00,19.94
1,321,0,0,1000,-1.00,-1.00,19.93
1,322,0,0,1000,-1.00,-1.00,19.71
1,323,0,0,1000,-1.00,-1.00,19.60
1,324,0,0,1000,-1.00,-1.00,19.53
1,325,0,0,1000,-1.00,-1.00,19.65
1,326,0,0,1000,-1.00,-1.00,19.84
1,327,0,0,1000,-1.00,-1.00,20.00
1,328,0,0,1000,-1.00,-1.00,20.02
1,329,0,0,1000,-1.00,-1.00,19.91
1,330,0,0,1000,-1.00,-1.00,20.08
1,331,0,0,1000,-1.00,-1.00,20.26
1,332,0,0,1000,-1.00,-1.00,20.55
1,333,0,0,1000,-1.00,-1.00,20.67
1,334,0,0,1000,-1.00,-1.00,20.73
1,335,0,0,1000,-1.00,-1.00,20.83
1,336,0,0,1000,-1.00,-1.00,20.90
1,337,0,0,1000,-1.00,-1.00,20.90
1,338,0,0,1000,-1.00,-1.00,20.92
1,339,0,0,1000,-1.00,-1.00,20.93
1,340,0,0,1000,-1.00,-1.00,20.75
1,341,0,0,1000,-1.00,-1.00,20.89
1,342,0,0,1000,-1.00,-1.00,20.85
1,343,0,0,1000,-1.00,-1.00,20.92
1,344,0,0,1000,-1.00,-1.00,21.14
1,345,0,0,1000,-1.00,-1.00,21.25
1,346,0,0,1000,-1.00,-1.00,21.37
1,347,0,0,1000,-1.00,-1.00,21.36
1,348,0,0,1000,-1.00,-1.00,21.48
1,349,0,0,1000,-1.00,-1.00,21.47
1,350,0,0,1000,-1.00,-1.00,21.45
1,351,0,0,1000,-1.00,-1.00,21.52
1,352,0,0,1000,-1.00,-1.00,21.41
1,353,0,0,1000,-1.00,-1.00,21.46
1,354,0,0,1000,-1.00,-1.00,21.44
1,355,0,0,1000,-1.00,-1.00,21.44
1,356,0,0,1000,-1.00,-1.00,21.61
1,357,0,0,1000,-1.00,-1.00,21.58
1,358,0,0,1000,-1.00,-1.00,21.50
1,359,0,0,1000,-1.00,-1.00,21.57
1,360,0,0,1000,-1.00,-1.00,21.51
1,361,0,0,1000,-1.00,-1.00,21.50
1,362,0,0,1000,-1.00,-1.00,21.70
1,363,0,0,1000,-1.00,-1.00,21.82
1,364,0,0,1000,-1.00,-1.00,21.81
1,365,0,0,1000,-1.00,-1.00,22.04
1,366,0,0,1000,-1.00,-1.00,22.06
1,367,0,0,1000,-1.00,-1.00,22.22
1,368,0,0,1000,-1.00,-1.00,22.25
1,369,0,0,1000,-1.00,-1.00,22.33
1,370,0,0,1000,-1.00,-1.00,22.51
1,371,0,0,1000,-1.00,-1.00,22.75
1,372,0,0,1000,-1.00,-1.00,22.75
1,373,0,0,1000,-1.00,-1.00,22.84
1,374,0,0,1000,-1.00,-1.00,22.88
1,375,0,0,1000,-1.00,-1.00,22.81
1,376,0,0,1000,-1.00,-1.00,22.85
1,377,0,0,1000,-1.00,-1.00,22.89
1,378,0,0,1000,-1.00,-1.00,22.87
1,379,0,0,1000,-1.00,-1.00,23.11
1,380,0,0,1000,-1.00,-1.00,23.33
1,381,0,0,1000,-1.00,-1.00,23.36
1,382,0,0,1000,-1.00,-1.00,23.27
1,383,0,0,1000,-1.00,-1.00,23.51
1,384,0,0,1000,-1.00,-1.00,23.54
1,385,0,0,1000,-1.00,-1.00,23.55
1,386,0,0,1000,-1.00,-1.00,23.53
1,387,0,0,1000,-1.00,-1.00,23.40
1,388,0,0,1000,-1.00,-1.00,23.43
1,389,0,0,1000,-1.00,-1.00,23.37
1,390,0,0,1000,-1.00,-1.00,23.48
1,391,0,0,1000,-1.00,-1.00,23.57
1,392,0,0,1000,-1.00,-1.00,23.66
1,393,0,0,1000,-1.00,-1.00,23.82
1,394,0,0,1000,-1.00,-1.00,23.83
1,395,0,0,1000,-1.00,-1.00,23.62
1,396,0,0,1000,-1.00,-1.00,23.60
1,397,0,0,1000,-1.00,-1.00,23.72
1,398,0,0,1000,-1.00,-1.00,23.84
1,399,0,0,1000,-1.00,-1.00,23.96
1,400,0,0,1000,-1.00,-1.00,24.08
1,401,0,0,1000,-1.00,-1.00,24.23
1,402,0,0,1000,-1.00,-1.00,24.26
1,403,0,0,1000,-1.00,-1.00,24.46
1,404,0,0,1000,-1.00,-1.00,24.34
1,405,0,0,1000,-1.00,-1.00,24.57
1,406,0,0,1000,-1.00,-1.00,24.68
1,407,0,0,1000,-1.00,-1.00,24.76
1,408,0,0,1000,-1.00,-1.00,24.78
1,409,0,0,1000,-1.00,-1.00,24.75
1,410,0,0,1000,-1.00,-1.00,24.89
1,411,0,0,1000,-1.00,-1.00,24.97
1,412,0,0,1000,-1.00,-1.00,25.02
1,413,0,0,1000,-1.00,-1.00,24.93
1,414,0,0,1000,-1.00,-1.00,24.98
1,415,0,0,1000,-1.00,-1.00,25.02
1,416,0,0,1000,-1.00,-1.00,25.00
1,417,0,0,1000,-1.00,-1.00,25.15
1,418,0,0,1000,-1.00,-1.00,25.30
1,419,0,0,1000,-1.00,-1.00,25.06
1,420,0,0,1000,-1.00,-1.00,25.33
1,421,0,0,1000,-1.00,-1.00,25.37
1,422,0,0,1000,-1.00,-1.00,25.17
1,423,0,0,1000,-1.00,-1.00,25.12
1,424,0,0,1000,-1.00,-1.00,24.82
1,425,0,0,1000,-1.00,-1.00,24.82
1,426,0,0,1000,-1.00,-1.00,24.94
1,427,0,0,1000,-1.00,-1.00,25.04
1,428,0,0,1000,-1.00,-1.00,25.04
1,429,0,0,1000,-1.00,-1.00,25.16
1,430,0,0,1000,-1.00,-1.00,25.00
1,431,0,0,1000,-1.00,-1.00,25.07
1,432,0,0,1000,-1.00,-1.00,24.79
1,433,0,0,1000,-1.00,-1.00,24.67
1,434,0,0,1000,-1.00,-1.00,25.03
1,435,0,0,1000,-1.00,-1.00,25.09
1,436,0,0,1000,-1.00,-1.00,25.22
1,437,0,0,1000,-1.00,-1.00,25.35
1,438,0,0,1000,-1.00,-1.00,25.36
1,439,0,0,1000,-1.00,-1.00,25.44
1,440,0,0,1000,-1.00,-1.00,25.58
1,441,0,0,1000,-1.00,-1.00,25.87
1,442,0,0,1000,-1.00,-1.00,25.99
1,443,0,0,1000,-1.00,-1.00,26.07
1,444,0,0,1000,-1.00,-1.00,26.17
1,445,0,0,1000,-1.00,-1.00,26.25
1,446,0,0,1000,-1.00,-1.00,26.44
1,447,0,0,1000,-1.00,-1.00,26.58
1,448,0,0,1000,-1.00,-1.00,26.50
1,449,0,0,1000,-1.00,-1.00,26.65
1,450,0,0,1000,-1.00,-1.00,26.88
1,451,0,0,1000,-1.00,-1.00,26.98
1,452,0,0,1000,-1.00,-1.00,27.02
1,453,0,0,1000,-1.00,-1.00,27.06
1,454,0,0,1000,-1.00,-1.00,27.35
1,455,0,0,1000,-1.00,-1.00,27.28
1,456,0,0,1000,-1.00,-1.00,27.37
1,457,0,0,1000,-1.00,-1.00,27.44
1,458,0,0,1000,-1.00,-1.00,27.31
1,459,0,0,1000,-1.00,-1.00,27.42
1,460,0,0,1000,-1.00,-1.00,27.32
1,461,0,0,1000,-1.00,-1.00,27.47
1,462,0,0,1000,-1.00,-1.00,27.52
1,463,0,0,1000,-1.00,-1.00,27.31
1,464,0,0,1000,-1.00,-1.00,27.51
1,465,0,0,1000,-1.00,-1.00,27.54
1,466,0,0,1000,-1.00,-1.00,27.58
1,467,0,0,1000,-1.00,-1.00,27.59
1,468,0,0,1000,-1.00,-1.00,27.69
1,469,0,0,1000,-1.00,-1.00,27.75
1,470,0,0,1000,-1.00,-1.00,27.75
1,471,0,0,1000,-1.00,-1.00,28.05
1,472,0,0,1000,-1.00,-1.00,27.98
1,473,0,0,1000,-1.00,-1.00,28.18
1,474,0,0,1000,-1.00,-1.00,28.26
1,475,0,0,1000,-1.00,-1.00,28.33
1,476,0,0,1000,-1.00,-1.00,28.34
1,477,0,0,1000,-1.00,-1.00,28.30
1,478,0,0,1000,-1.00,-1.00,28.44
1,479,0,0,1000,-1.00,-1.00,28.34
1,480,0,0,1000,-1.00,-1.00,28.40
1,481,0,0,1000,-1.00,-1.00,28.47
1,482,0,0,1000,-1.00,-1.00,28.48
1,483,0,0,1000,-1.00,-1.00,28.49
1,484,0,0,1000,-1.00,-1.00,28.44
1,485,0,0,1000,-1.00,-1.00,28.33
1,486,0,0,1000,-1.00,-1.00,28.43
1,487,0,0,1000,-1.00,-1.00,28.31
1,488,0,0,1000,-1.00,-1.00,28.32
1,489,0,0,1000,-1.00,-1.00,28.39
1,490,0,0,1000,-1.00,-1.00,28.41
1,491,0,0,1000,-1.00,-1.00,28.55
1,492,0,0,1000,-1.00,-1.00,28.62
1,493,0,0,1000,-1.00,-1.00,28.48
1,494,0,0,1000,-1.00,-1.00,28.65
1,495,0,0,1000,-1.00,-1.00,28.75
1,496,0,0,1000,-1.00,-1.00,29.07
1,497,0,0,1000,-1.00,-1.00,29.14
1,498,0,0,1000,-1.00,-1.00,29.14
1,499,0,0,1000,-1.00,-1.00,29.12
1,500,0,0,1000,-1.00,-1.00,29.32
2,1,0,0,1000,-1.00,-1.00,0.53
2,2,0,0,1000,-1.00,-1.00,1.09
2,3,0,0,1000,-1.00,-1.00,1.49
2,4,0,0,1000,-1.00,-1.00,2.10
2,5,0,0,1000,-1.00,-1.00,2.59
2,6,0,0,1000,-1.00,-1.00,2.97
2,7,0,0,1000,-1.00,-1.00,3.34
2,8,0,0,1000,-1.00,-1.00,3.67
2,9,0,0,1000,-1.00,-1.00,4.14
2,10,0,0,1000,-1.00,-1.00,4.64
2,11,0,0,1000,-1.00,-1.00,4.81
2,12,0,0,1000,-1.00,-1.00,5.08
2,13,0,0,1000,-1.00,-1.00,5.30
2,14,0,0,1000,-1.00,-1.00,5.48
2,15,0,0,1000,-1.00,-1.00,5.77
2,16,0,0,1000,-1.00,-1.00,6.08
2,17,0,0,1000,-1.00,-1.00,6.32
2,18,0,0,1000,-1.00,-1.00,6.64
2,19,0,0,1000,-1.00,-1.00,6.96
2,20,0,0,1000,-1.00,-1.00,7.37
2,21,0,0,1000,-1.00,-1.00,7.56
2,22,0,0,1000,-1.00,-1.00,7.78
2,23,0,0,1000,-1.00,-1.00,7.97
2,24,0,0,1000,-1.00,-1.00,8.20
2,25,0,0,1000,-1.00,-1.00,8.24
2,26,0,0,1000,-1.00,-1.00,8.45
2,27,0,0,1000,-1.00,-1.00,8.54
2,28,0,0,1000,-1.00,-1.00,8.73
2,29,0,0,1000,-1.00,-1.00,8.92
2,30,0,0,1000,-1.00,-1.00,9.19
2,31,0,0,1000,-1.00,-1.00,9.36
2,32,0,0,1000,-1.00,-1.00,9.54
2,33,0,0,1000,-1.00,-1.00,9.82
2,34,0,0,1000,-1.00,-1.00,9.94
2,35,0,0,1000,-1.00,-1.00,10.23
2,36,0,0,1000,-1.00,-1.00,10.19
2,37,0,0,1000,-1.00,-1.00,10.21
2,38,0,0,1000,-1.00,-1.00,10.43
2,39,0,0,1000,-1.00,-1.00,10.56
2,40,0,0,1000,-1.00,-1.00,10.49
2,41,0,0,1000,-1.00,-1.00,10.47
2,42,0,0,1000,-1.00,-1.00,10.50
2,43,0,0,1000,-1.00,-1.00,10.59
2,44,0,0,1000,-1.00,-1.00,10.87
2,45,0,0,1000,-1.00,-1.00,10.91
2,46,0,0,1000,-1.00,-1.00,11.03
2,47,0,0,1000,-1.00,-1.00,11.11
2,48,0,0,1000,-1.00,-1.00,11.19
2,49,0,0,1000,-1.00,-1.00,11.43
2,50,0,0,1000,-1.00,-1.00,11.49
2,51,0,0,1000,-1.00,-1.00,11.53
2,52,0,0,1000,-1.00,-1.00,11.72
2,53,0,0,1000,-1.00,-1.00,11.85
2,54,0,0,1000,-1.00,-1.00,11.84
2,55,0,0,1000,-1.00,-1.00,11.96
2,56,0,0,1000,-1.00,-1.00,12.02
2,57,0,0,1000,-1.00,-1.00,12.10
