rep,t,pop1,pop2,pop3,k1,k2,k3
1,168,0,0,1000,-1.00,-1.00,2.86
1,169,0,0,1000,-1.00,-1.00,2.85
1,170,0,0,1000,-1.00,-1.00,2.92
1,171,0,0,1000,-1.00,-1.00,2.86
1,172,0,0,1000,-1.00,-1.00,2.90
1,173,0,0,1000,-1.00,-1.00,2.92
1,174,0,0,1000,-1.00,-1.00,2.94
1,175,0,0,1000,-1.00,-1.00,2.89
1,176,0,0,1000,-1.00,-1.00,2.91
1,177,0,0,1000,-1.00,-1.00,2.92
1,178,0,0,1000,-1.00,-1.00,2.94
1,179,0,0,1000,-1.00,-1.00,3.03
1,180,0,0,1000,-1.00,-1.00,3.08
1,181,0,0,1000,-1.00,-1.00,3.02
1,182,0,0,1000,-1.00,-1.00,3.03
1,183,0,0,1000,-1.00,-1.00,3.01
1,184,0,0,1000,-1.00,-1.00,3.04
1,185,0,0,1000,-1.00,-1.00,2.90
1,186,0,0,1000,-1.00,-1.00,2.96
1,187,0,0,1000,-1.00,-1.00,3.00
1,188,0,0,1000,-1.00,-1.00,3.04
1,189,0,0,1000,-1.00,-1.00,3.16
1,190,0,0,1000,-1.00,-1.00,3.15
1,191,0,0,1000,-1.00,-1.00,3.10
1,192,0,0,1000,-1.00,-1.00,3.11
1,193,0,0,1000,-1.00,-1.00,3.12
1,194,0,0,1000,-1.00,-1.00,3.10
1,195,0,0,1000,-1.00,-1.00,3.06
1,196,0,0,1000,-1.00,-1.00,3.08
1,197,0,0,1000,-1.00,-1.00,3.17
1,198,0,0,1000,-1.00,-1.00,3.18
1,199,0,0,1000,-1.00,-1.00,3.13
1,200,0,0,1000,-1.00,-1.00,3.10
1,201,0,0,1000,-1.00,-1.00,3.06
1,202,0,0,1000,-1.00,-1.00,3.04
1,203,0,0,1000,-1.00,-1.00,3.03
1,204,0,0,1000,-1.00,-1.00,3.12
1,205,0,0,1000,-1.00,-1.00,3.11
1,206,0,0,1000,-1.00,-1.00,3.15
1,207,0,0,1000,-1.00,-1.00,3.00
1,208,0,0,1000,-1.00,-1.00,3.07
1,209,0,0,1000,-1.00,-1.00,3.00
1,210,0,0,1000,-1.00,-1.00,3.03
1,211,0,0,1000,-1.00,-1.00,3.02
1,212,0,0,1000,-1.00,-1.00,3.10
1,213,0,0,1000,-1.00,-1.00,3.11
1,214,0,0,1000,-1.00,-1.00,3.08
1,215,0,0,1000,-1.00,-1.00,3.07
1,216,0,0,1000,-1.00,-1.00,3.07
1,217,0,0,1000,-1.00,-1.00,3.00
1,218,0,0,1000,-1.00,-1.00,2.96
1,219,0,0,1000,-1.00,-1.00,3.03
1,220,0,0,1000,-1.00,-1.00,3.02
1,221,0,0,1000,-1.00,-1.00,3.00
1,222,0,0,1000,-1.00,-1.00,3.04
1,223,0,0,1000,-1.00,-1.00,3.04
1,224,0,0,1000,-1.00,-1.00,2.93
1,225,0,0,1000,-1.00,-1.00,2.85
1,226,0,0,1000,-1.00,-1.00,2.95
1,227,0,0,1000,-1.00,-1.00,2.88
1,228,0,0,1000,-1.00,-1.00,2.84
1,229,0,0,1000,-1.00,-1.00,2.82
1,230,0,0,1000,-1.00,-1.00,2.79
1,231,0,0,1000,-1.00,-1.00,2.73
1,232,0,0,1000,-1.00,-1.00,2.89
1,233,0,0,1000,-1.00,-1.00,2.72
1,234,0,0,1000,-1.00,-1.00,2.71
1,235,0,0,1000,-1.00,-1.00,2.69
1,236,0,0,1000,-1.00,-1.00,2.67
1,237,0,0,1000,-1.00,-1.00,2.62
1,238,0,0,1000,-1.00,-1.00,2.61
1,239,0,0,1000,-1.00,-1.00,2.56
1,240,0,0,1000,-1.00,-1.00,2.66
1,241,0,0,1000,-1.00,-1.00,2.61
1,242,0,0,1000,-1.00,-1.00,2.67
1,243,0,0,1000,-1.00,-1.00,2.65
1,244,0,0,1000,-1.00,-1.00,2.69
1,245,0,0,1000,-1.00,-1.00,2.64
1,246,0,0,1000,-1.00,-1.00,2.63
1,247,0,0,1000,-1.00,-1.00,2.56
1,248,0,0,1000,-1.00,-1.00,2.53
1,249,0,0,1000,-1.00,-1.00,2.55
1,250,0,0,1000,-1.00,-1.00,2.49
1,251,0,0,1000,-1.00,-1.00,2.45
1,252,0,0,1000,-1.00,-1.00,2.38
1,253,0,0,1000,-1.00,-1.00,2.37
1,254,0,0,1000,-1.00,-1.00,2.31
1,255,0,0,1000,-1.00,-1.00,2.39
1,256,0,0,1000,-1.00,-1.00,2.45
1,257,0,0,1000,-1.00,-1.00,2.56
1,258,0,0,1000,-1.00,-1.00,2.62
1,259,0,0,1000,-1.00,-1.00,2.59
1,260,0,0,1000,-1.00,-1.00,2.70
1,261,0,0,1000,-1.00,-1.00,2.58
1,262,0,0,1000,-1.00,-1.00,2.64
1,263,0,0,1000,-1.00,-1.00,2.69
1,264,0,0,1000,-1.00,-1.00,2.81
1,265,0,0,1000,-1.00,-1.00,2.74
1,266,0,0,1000,-1.00,-1.00,2.72
1,267,0,0,1000,-1.00,-1.00,2.66
1,268,0,0,1000,-1.00,-1.00,2.61
1,269,0,0,1000,-1.00,-1.00,2.61
1,270,0,0,1000,-1.00,-1.00,2.58
1,271,0,0,1000,-1.00,-1.00,2.64
1,272,0,0,1000,-1.00,-1.00,2.58
1,273,0,0,1000,-1.00,-1.00,2.53
1,274,0,0,1000,-1.00,-1.00,2.44
1,275,0,0,1000,-1.00,-1.00,2.56
1,276,0,0,1000,-1.00,-1.00,2.53
1,277,0,0,1000,-1.00,-1.00,2.57
1,278,0,0,1000,-1.00,-1.00,2.57
1,279,0,0,1000,-1.00,-1.00,2.53
1,280,0,0,1000,-1.00,-1.00,2.58
1,281,0,0,1000,-1.00,-1.00,2.54
1,282,0,0,1000,-1.00,-1.00,2.51
1,283,0,0,1000,-1.00,-1.00,2.46
1,284,0,0,1000,-1.00,-1.00,2.50
1,285,0,0,1000,-1.00,-1.00,2.52
1,286,0,0,1000,-1.00,-1.00,2.52
1,287,0,0,1000,-1.00,-1.00,2.52
1,288,0,0,1000,-1.00,-1.00,2.57
1,289,0,0,1000,-1.00,-1.00,2.58
1,290,0,0,1000,-1.00,-1.00,2.60
1,291,0,0,1000,-1.00,-1.00,2.65
1,292,0,0,1000,-1.00,-1.00,2.69
1,293,0,0,1000,-1.00,-1.00,2.72
1,294,0,0,1000,-1.00,-1.00,2.79
1,295,0,0,1000,-1.00,-1.00,2.66
1,296,0,0,1000,-1.00,-1.00,2.66
1,297,0,0,1000,-1.00,-1.00,2.57
1,298,0,0,1000,-1.00,-1.00,2.56
1,299,0,0,1000,-1.00,-1.00,2.59
1,300,0,0,1000,-1.00,-1.00,2.69
1,301,0,0,1000,-1.00,-1.00,2.78
1,302,0,0,1000,-1.00,-1.00,2.75
1,303,0,0,1000,-1.00,-1.00,2.69
1,304,0,0,1000,-1.00,-1.00,2.71
1,305,0,0,1000,-1.00,-1.00,2.78
1,306,0,0,1000,-1.00,-1.00,2.76
1,307,0,0,1000,-1.00,-1.00,2.89
1,308,0,0,1000,-1.00,-1.00,2.95
1,309,0,0,1000,-1.00,-1.00,2.87
1,310,0,0,1000,-1.00,-1.00,2.91
1,311,0,0,1000,-1.00,-1.00,2.88
1,312,0,0,1000,-1.00,-1.00,2.81
1,313,0,0,1000,-1.00,-1.00,2.73
1,314,0,0,1000,-1.00,-1.00,2.65
1,315,0,0,1000,-1.00,-1.00,2.68
1,316,0,0,1000,-1.00,-1.00,2.60
1,317,0,0,1000,-1.00,-1.00,2.63
1,318,0,0,1000,-1.00,-1.00,2.64
1,319,0,0,1000,-1.00,-1.00,2.71
1,320,0,0,1000,-1.00,-1.00,2.66
1,321,0,0,1000,-1.00,-1.00,2.56
1,322,0,0,1000,-1.00,-1.00,2.68
1,323,0,0,1000,-1.00,-1.00,2.80
1,324,0,0,1000,-1.00,-1.00,2.78
1,325,0,0,1000,-1.00,-1.00,2.73
1,326,0,0,1000,-1.00,-1.00,2.80
1,327,0,0,1000,-1.00,-1.00,2.71
1,328,0,0,1000,-1.00,-1.00,2.79
1,329,0,0,1000,-1.00,-1.00,2.72
1,330,0,0,1000,-1.00,-1.00,2.67
1,331,0,0,1000,-1.00,-1.00,2.65
1,332,0,0,1000,-1.00,-1.00,2.69
1,333,0,0,1000,-1.00,-1.00,2.68
1,334,0,0,1000,-1.00,-1.00,2.65
1,335,0,0,1000,-1.00,-1.00,2.71
1,336,0,0,1000,-1.00,-1.00,2.65
1,337,0,0,1000,-1.00,-1.00,2.71
1,338,0,0,1000,-1.00,-1.00,2.77
1,339,0,0,1000,-1.00,-1.00,2.85
1,340,0,0,1000,-1.00,-1.00,2.72
1,341,0,0,1000,-1.00,-1.00,2.70
1,342,0,0,1000,-1.00,-1.00,2.65
1,343,0,0,1000,-1.00,-1.00,2.60
1,344,0,0,1000,-1.00,-1.00,2.55
1,345,0,0,1000,-1.00,-1.00,2.54
1,346,0,0,1000,-1.00,-1.00,2.42
1,347,0,0,1000,-1.00,-1.00,2.42
1,348,0,0,1000,-1.00,-1.00,2.50
1,349,0,0,1000,-1.00,-1.00,2.62
1,350,0,0,1000,-1.00,-1.00,2.55
1,351,0,0,1000,-1.00,-1.00,2.57
1,352,0,0,1000,-1.00,-1.00,2.53
1,353,0,0,1000,-1.00,-1.00,2.51
1,354,0,0,1000,-1.00,-1.00,2.60
1,355,0,0,1000,-1.00,-1.00,2.63
1,356,0,0,1000,-1.00,-1.00,2.65
1,357,0,0,1000,-1.00,-1.00,2.65
1,358,0,0,1000,-1.00,-1.00,2.64
1,359,0,0,1000,-1.00,-1.00,2.64
1,360,0,0,1000,-1.00,-1.00,2.70
1,361,0,0,1000,-1.00,-1.00,2.69
1,362,0,0,1000,-1.00,-1.00,2.61
1,363,0,0,1000,-1.00,-1.00,2.62
1,364,0,0,1000,-1.00,-1.00,2.66
1,365,0,0,1000,-1.00,-1.00,2.67
1,366,0,0,1000,-1.00,-1.00,2.69
1,367,0,0,1000,-1.00,-1.00,2.77
1,368,0,0,1000,-1.00,-1.00,2.75
1,369,0,0,1000,-1.00,-1.00,2.69
1,370,0,0,1000,-1.00,-1.00,2.74
1,371,0,0,1000,-1.00,-1.00,2.78
1,372,0,0,1000,-1.00,-1.00,2.80
1,373,0,0,1000,-1.00,-1.00,2.79
1,374,0,0,1000,-1.00,-1.00,2.67
1,375,0,0,1000,-1.00,-1.00,2.84
1,376,0,0,1000,-1.00,-1.00,2.85
1,377,0,0,1000,-1.00,-1.00,2.90
1,378,0,0,1000,-1.00,-1.00,2.93
1,379,0,0,1000,-1.00,-1.00,2.96
1,380,0,0,1000,-1.00,-1.00,2.92
1,381,0,0,1000,-1.00,-1.00,2.89
1,382,0,0,1000,-1.00,-1.00,2.90
1,383,0,0,1000,-1.00,-1.00,2.88
1,384,0,0,1000,-1.00,-1.00,2.88
1,385,0,0,1000,-1.00,-1.00,2.89
1,386,0,0,1000,-1.00,-1.00,2.94
1,387,0,0,1000,-1.00,-1.00,3.03
1,388,0,0,1000,-1.00,-1.00,3.09
1,389,0,0,1000,-1.00,-1.00,3.08
1,390,0,0,1000,-1.00,-1.00,3.04
1,391,0,0,1000,-1.00,-1.00,3.02
1,392,0,0,1000,-1.00,-1.00,2.97
1,393,0,0,1000,-1.00,-1.00,2.96
1,394,0,0,1000,-1.00,-1.00,2.95
1,395,0,0,1000,-1.00,-1.00,3.01
1,396,0,0,1000,-1.00,-1.00,2.92
1,397,0,0,1000,-1.00,-1.00,2.95
1,398,0,0,1000,-1.00,-1.00,2.89
1,399,0,0,1000,-1.00,-1.00,2.88
1,400,0,0,1000,-1.00,-1.00,2.90
1,401,0,0,1000,-1.00,-1.00,2.91
1,402,0,0,1000,-1.00,-1.00,2.83
1,403,0,0,1000,-1.00,-1.00,2.86
1,404,0,0,1000,-1.00,-1.00,2.79
1,405,0,0,1000,-1.00,-1.00,2.77
1,406,0,0,1000,-1.00,-1.00,2.77
1,407,0,0,1000,-1.00,-1.00,2.72
1,408,0,0,1000,-1.00,-1.00,2.76
1,409,0,0,1000,-1.00,-1.00,2.78
1,410,0,0,1000,-1.00,-1.00,2.80
1,411,0,0,1000,-1.00,-1.00,2.77
1,412,0,0,1000,-1.00,-1.00,2.83
1,413,0,0,1000,-1.00,-1.00,2.82
1,414,0,0,1000,-1.00,-1.00,2.81
1,415,0,0,1000,-1.00,-1.00,2.87
1,416,0,0,1000,-1.00,-1.00,2.88
1,417,0,0,1000,-1.00,-1.00,2.79
1,418,0,0,1000,-1.00,-1.00,2.68
1,419,0,0,1000,-1.00,-1.00,2.66
1,420,0,0,1000,-1.00,-1.00,2.60
1,421,0,0,1000,-1.00,-1.00,2.67
1,422,0,0,1000,-1.00,-1.00,2.66
1,423,0,0,1000,-1.00,-1.00,2.68
1,424,0,0,1000,-1.00,-1.00,2.70
1,425,0,0,1000,-1.00,-1.00,2.66
1,426,0,0,1000,-1.00,-1.00,2.70
1,427,0,0,1000,-1.00,-1.00,2.76
1,428,0,0,1000,-1.00,-1.00,2.83
1,429,0,0,1000,-1.00,-1.00,2.73
1,430,0,0,1000,-1.00,-1.00,2.83
1,431,0,0,1000,-1.00,-1.00,2.88
1,432,0,0,1000,-1.00,-1.00,2.80
1,433,0,0,1000,-1.00,-1.00,2.68
1,434,0,0,1000,-1.00,-1.00,2.75
1,435,0,0,1000,-1.00,-1.00,2.84
1,436,0,0,1000,-1.00,-1.00,2.74
1,437,0,0,1000,-1.00,-1.00,2.75
1,438,0,0,1000,-1.00,-1.00,2.78
1,439,0,0,1000,-1.00,-1.00,2.76
1,440,0,0,1000,-1.00,-1.00,2.69
1,441,0,0,1000,-1.00,-1.00,2.68
1,442,0,0,1000,-1.00,-1.00,2.72
1,443,0,0,1000,-1.00,-1.00,2.74
1,444,0,0,1000,-1.00,-1.00,2.78
1,445,0,0,1000,-1.00,-1.00,2.86
1,446,0,0,1000,-1.00,-1.00,2.79
1,447,0,0,1000,-1.00,-1.00,2.87
1,448,0,0,1000,-1.00,-1.00,2.89
1,449,0,0,1000,-1.00,-1.00,2.86
1,450,0,0,1000,-1.00,-1.00,2.89
1,451,0,0,1000,-1.00,-1.00,2.87
1,452,0,0,1000,-1.00,-1.00,2.82
1,453,0,0,1000,-1.00,-1.00,2.82
1,454,0,0,1000,-1.00,-1.00,2.83
1,455,0,0,1000,-1.00,-1.00,2.77
1,456,0,0,1000,-1.00,-1.00,2.79
1,457,0,0,1000,-1.00,-1.00,2.81
1,458,0,0,1000,-1.00,-1.00,2.81
1,459,0,0,1000,-1.00,-1.00,2.86
1,460,0,0,1000,-1.00,-1.00,2.87
1,461,0,0,1000,-1.00,-1.00,2.75
1,462,0,0,1000,-1.00,-1.00,2.73
1,463,0,0,1000,-1.00,-1.00,2.73
1,464,0,0,1000,-1.00,-1.00,2.76
1,465,0,0,1000,-1.00,-1.00,2.82
1,466,0,0,1000,-1.00,-1.00,2.93
1,467,0,0,1000,-1.00,-1.00,2.87
1,468,0,0,1000,-1.00,-1.00,2.85
1,469,0,0,1000,-1.00,-1.00,2.83
1,470,0,0,1000,-1.00,-1.00,2.80
1,471,0,0,1000,-1.00,-1.00,2.85
1,472,0,0,1000,-1.00,-1.00,2.84
1,473,0,0,1000,-1.00,-1.00,2.75
1,474,0,0,1000,-1.00,-1.00,2.74
1,475,0,0,1000,-1.00,-1.00,2.72
1,476,0,0,1000,-1.00,-1.00,2.80
1,477,0,0,1000,-1.00,-1.00,2.80
1,478,0,0,1000,-1.00,-1.00,2.82
1,479,0,0,1000,-1.00,-1.00,2.77
1,480,0,0,1000,-1.00,-1.00,2.75
1,481,0,0,1000,-1.00,-1.00,2.77
1,482,0,0,1000,-1.00,-1.00,2.78
1,483,0,0,1000,-1.00,-1.00,2.80
1,484,0,0,1000,-1.00,-1.00,2.91
1,485,0,0,1000,-1.00,-1.00,2.87
1,486,0,0,1000,-1.00,-1.00,2.84
1,487,0,0,1000,-1.00,-1.00,2.90
1,488,0,0,1000,-1.00,-1.00,2.92
1,489,0,0,1000,-1.00,-1.00,2.94
1,490,0,0,1000,-1.00,-1.00,2.96
1,491,0,0,1000,-1.00,-1.00,2.87
1,492,0,0,1000,-1.00,-1.00,2.95
1,493,0,0,1000,-1.00,-1.00,3.02
1,494,0,0,1000,-1.00,-1.00,3.11
1,495,0,0,1000,-1.00,-1.00,3.16
1,496,0,0,1000,-1.00,-1.00,3.22
1,497,0,0,1000,-1.00,-1.00,3.18
1,498,0,0,1000,-1.00,-1.00,3.20
1,499,0,0,1000,-1.00,-1.00,3.17
1,500,0,0,1000,-1.00,-1.00,3.13
2,1,0,0,1000,-1.00,-1.00,0.14
2,2,0,0,1000,-1.00,-1.00,0.25
2,3,0,0,1000,-1.00,-1.00,0.38
2,4,0,0,1000,-1.00,-1.00,0.51
2,5,0,0,1000,-1.00,-1.00,0.66
2,6,0,0,1000,-1.00,-1.00,0.77
2,7,0,0,1000,-1.00,-1.00,0.89
2,8,0,0,1000,-1.00,-1.00,1.01
2,9,0,0,1000,-1.00,-1.00,1.10
2,10,0,0,1000,-1.00,-1.00,1.21
2,11,0,0,1000,-1.00,-1.00,1.28
2,12,0,0,1000,-1.00,-1.00,1.33
2,13,0,0,1000,-1.00,-1.00,1.41
2,14,0,0,1000,-1.00,-1.00,1.52
2,15,0,0,1000,-1.00,-1.00,1.54
2,16,0,0,1000,-1.00,-1.00,1.59
2,17,0,0,1000,-1.00,-1.00,1.59
2,18,0,0,1000,-1.00,-1.00,1.68
2,19,0,0,1000,-1.00,-1.00,1.83
2,20,0,0,1000,-1.00,-1.00,1.79
2,21,0,0,1000,-1.00,-1.00,1.74
2,22,0,0,1000,-1.00,-1.00,1.84
2,23,0,0,1000,-1.00,-1.00,1.96
2,24,0,0,1000,-1.00,-1.00,2.08
2,25,0,0,1000,-1.00,-1.00,2.10
2,26,0,0,1000,-1.00,-1.00,2.16
2,27,0,0,1000,-1.00,-1.00,2.22
2,28,0,0,1000,-1.00,-1.00,2.22
2,29,0,0,1000,-1.00,-1.00,2.30
2,30,0,0,1000,-1.00,-1.00,2.25
2,31,0,0,1000,-1.00,-1.00,2.28
2,32,0,0,1000,-1.00,-1.00,2.36
2,33,0,0,1000,-1.00,-1.00,2.38
2,34,0,0,1000,-1.00,-1.00,2.38
2,35,0,0,1000,-1.00,-1.00,2.34
2,36,0,0,1000,-1.00,-1.00,2.43
2,37,0,0,1000,-1.00,-1.00,2.52
2,38,0,0,1000,-1.00,-1.00,2.57
2,39,0,0,1000,-1.00,-1.00,2.65
2,40,0,0,1000,-1.00,-1.00,2.67
2,41,0,0,1000,-1.00,-1.00,2.65
2,42,0,0,1000,-1.00,-1.00,2.65
2,43,0,0,1000,-1.00,-1.00,2.68
2,44,0,0,1000,-1.00,-1.00,2.65
2,45,0,0,1000,-1.00,-1.00,2.71
2,46,0,0,1000,-1.00,-1.00,2.79
2,47,0,0,1000,-1.00,-1.00,2.86
2,48,0,0,1000,-1.00,-1.00,2.85
2,49,0,0,1000,-1.00,-1.00,2.82
2,50,0,0,1000,-1.00,-1.00,2.75
2,51,0,0,1000,-1.00,-1.00,2.71
2,52,0,0,1000,-1.00,-1.00,2.72
2,53,0,0,1000,-1.00,-1.00,2.65
2,54,0,0,1000,-1.00,-1.00,2.67
2,55,0,0,1000,-1.00,-1.00,2.66
2,56,0,0,1000,-1.00,-1.00,2.62
2,57,0,0,1000,-1.00,-1.00,2.52
