rep,t,pop1,pop2,pop3,k1,k2,k3
1,87,0,0,1000,-1.00,-1.00,8.63
1,88,0,0,1000,-1.00,-1.00,8.66
1,89,0,0,1000,-1.00,-1.00,8.67
1,90,0,0,1000,-1.00,-1.00,8.69
1,91,0,0,1000,-1.00,-1.00,8.70
1,92,0,0,1000,-1.00,-1.00,8.59
1,93,0,0,1000,-1.00,-1.00,8.70
1,94,0,0,1000,-1.00,-1.00,8.79
1,95,0,0,1000,-1.00,-1.00,8.79
1,96,0,0,1000,-1.00,-1.00,8.84
1,97,0,0,1000,-1.00,-1.00,8.80
1,98,0,0,1000,-1.00,-1.00,8.88
1,99,0,0,1000,-1.00,-1.00,8.99
1,100,0,0,1000,-1.00,-1.00,8.99
1,101,0,0,1000,-1.00,-1.00,9.09
1,102,0,0,1000,-1.00,-1.00,9.13
1,103,0,0,1000,-1.00,-1.00,9.11
1,104,0,0,1000,-1.00,-1.00,9.07
1,105,0,0,1000,-1.00,-1.00,9.17
1,106,0,0,1000,-1.00,-1.00,9.15
1,107,0,0,1000,-1.00,-1.00,9.21
1,108,0,0,1000,-1.00,-1.00,9.17
1,109,0,0,1000,-1.00,-1.00,9.10
1,110,0,0,1000,-1.00,-1.00,9.12
1,111,0,0,1000,-1.00,-1.00,9.10
1,112,0,0,1000,-1.00,-1.00,9.04
1,113,0,0,1000,-1.00,-1.00,8.97
1,114,0,0,1000,-1.00,-1.00,9.04
1,115,0,0,1000,-1.00,-1.00,9.02
1,116,0,0,1000,-1.00,-1.00,8.85
1,117,0,0,1000,-1.00,-1.00,8.93
1,118,0,0,1000,-1.00,-1.00,9.18
1,119,0,0,1000,-1.00,-1.00,9.32
1,120,0,0,1000,-1.00,-1.00,9.54
1,121,0,0,1000,-1.00,-1.00,9.63
1,122,0,0,1000,-1.00,-1.00,9.55
1,123,0,0,1000,-1.00,-1.00,9.43
1,124,0,0,1000,-1.00,-1.00,9.51
1,125,0,0,1000,-1.00,-1.00,9.53
1,126,0,0,1000,-1.00,-1.00,9.62
1,127,0,0,1000,-1.00,-1.00,9.38
1,128,0,0,1000,-1.00,-1.00,9.49
1,129,0,0,1000,-1.00,-1.00,9.41
1,130,0,0,1000,-1.00,-1.00,9.24
1,131,0,0,1000,-1.00,-1.00,9.44
1,132,0,0,1000,-1.00,-1.00,9.45
1,133,0,0,1000,-1.00,-1.00,9.51
1,134,0,0,1000,-1.00,-1.00,9.53
1,135,0,0,1000,-1.00,-1.00,9.64
1,136,0,0,1000,-1.00,-1.00,9.71
1,137,0,0,1000,-1.00,-1.00,9.83
1,138,0,0,1000,-1.00,-1.00,10.07
1,139,0,0,1000,-1.00,-1.00,10.17
1,140,0,0,1000,-1.00,-1.00,10.17
1,141,0,0,1000,-1.00,-1.00,10.20
1,142,0,0,1000,-1.00,-1.00,10.34
1,143,0,0,1000,-1.00,-1.00,10.21
1,144,0,0,1000,-1.00,-1.00,10.22
1,145,0,0,1000,-1.00,-1.00,10.22
1,146,0,0,1000,-1.00,-1.00,10.16
1,147,0,0,1000,-1.00,-1.00,10.18
1,148,0,0,1000,-1.00,-1.00,10.03
1,149,0,0,1000,-1.00,-1.00,9.96
1,150,0,0,1000,-1.00,-1.00,9.88
1,151,0,0,1000,-1.00,-1.00,9.91
1,152,0,0,1000,-1.00,-1.00,9.82
1,153,0,0,1000,-1.00,-1.00,9.81
1,154,0,0,1000,-1.00,-1.00,9.65
1,155,0,0,1000,-1.00,-1.00,9.65
1,156,0,0,1000,-1.00,-1.00,9.60
1,157,0,0,1000,-1.00,-1.00,9.59
1,158,0,0,1000,-1.00,-1.00,9.42
1,159,0,0,1000,-1.00,-1.00,9.49
1,160,0,0,1000,-1.00,-1.00,9.46
1,161,0,0,1000,-1.00,-1.00,9.42
1,162,0,0,1000,-1.00,-1.00,9.43
1,163,0,0,1000,-1.00,-1.00,9.60
1,164,0,0,1000,-1.00,-1.00,9.87
1,165,0,0,1000,-1.00,-1.00,10.00
1,166,0,0,1000,-1.00,-1.00,9.99
1,167,0,0,1000,-1.00,-1.00,10.05
1,168,0,0,1000,-1.00,-1.00,10.06
1,169,0,0,1000,-1.00,-1.00,10.15
1,170,0,0,1000,-1.00,-1.00,10.17
1,171,0,0,1000,-1.00,-1.00,10.24
1,172,0,0,1000,-1.00,-1.00,10.33
1,173,0,0,1000,-1.00,-1.00,10.49
1,174,0,0,1000,-1.00,-1.00,10.57
1,175,0,0,1000,-1.00,-1.00,10.64
1,176,0,0,1000,-1.00,-1.00,10.54
1,177,0,0,1000,-1.00,-1.00,10.65
1,178,0,0,1000,-1.00,-1.00,10.79
1,179,0,0,1000,-1.00,-1.00,10.85
1,180,0,0,1000,-1.00,-1.00,11.01
1,181,0,0,1000,-1.00,-1.00,11.04
1,182,0,0,1000,-1.00,-1.00,10.97
1,183,0,0,1000,-1.00,-1.00,11.00
1,184,0,0,1000,-1.00,-1.00,11.03
1,185,0,0,1000,-1.00,-1.00,11.02
1,186,0,0,1000,-1.00,-1.00,11.00
1,187,0,0,1000,-1.00,-1.00,11.13
1,188,0,0,1000,-1.00,-1.00,11.36
1,189,0,0,1000,-1.00,-1.00,11.44
1,190,0,0,1000,-1.00,-1.00,11.59
1,191,0,0,1000,-1.00,-1.00,11.62
1,192,0,0,1000,-1.00,-1.00,11.68
1,193,0,0,1000,-1.00,-1.00,11.84
1,194,0,0,1000,-1.00,-1.00,11.75
1,195,0,0,1000,-1.00,-1.00,11.60
1,196,0,0,1000,-1.00,-1.00,11.54
1,197,0,0,1000,-1.00,-1.00,11.66
1,198,0,0,1000,-1.00,-1.00,11.60
1,199,0,0,1000,-1.00,-1.00,11.84
1,200,0,0,1000,-1.00,-1.00,11.88
1,201,0,0,1000,-1.00,-1.00,12.06
1,202,0,0,1000,-1.00,-1.00,12.21
1,203,0,0,1000,-1.00,-1.00,12.21
1,204,0,0,1000,-1.00,-1.00,12.31
1,205,0,0,1000,-1.00,-1.00,12.22
1,206,0,0,1000,-1.00,-1.00,12.16
1,207,0,0,1000,-1.00,-1.00,12.08
1,208,0,0,1000,-1.00,-1.00,12.08
1,209,0,0,1000,-1.00,-1.00,12.06
1,210,0,0,1000,-1.00,-1.00,11.86
1,211,0,0,1000,-1.00,-1.00,11.90
1,212,0,0,1000,-1.00,-1.00,11.81
1,213,0,0,1000,-1.00,-1.00,11.68
1,214,0,0,1000,-1.00,-1.00,11.75
1,215,0,0,1000,-1.00,-1.00,11.80
1,216,0,0,1000,-1.00,-1.00,11.78
1,217,0,0,1000,-1.00,-1.00,11.72
1,218,0,0,1000,-1.00,-1.00,11.67
1,219,0,0,1000,-1.00,-1.00,11.55
1,220,0,0,1000,-1.00,-1.00,11.28
1,221,0,0,1000,-1.00,-1.00,11.40
1,222,0,0,1000,-1.00,-1.00,11.41
1,223,0,0,1000,-1.00,-1.00,11.57
1,224,0,0,1000,-1.00,-1.00,11.51
1,225,0,0,1000,-1.00,-1.00,11.52
1,226,0,0,1000,-1.00,-1.00,11.40
1,227,0,0,1000,-1.00,-1.00,11.49
1,228,0,0,1000,-1.00,-1.00,11.66
1,229,0,0,1000,-1.00,-1.00,11.57
1,230,0,0,1000,-1.00,-1.00,11.72
1,231,0,0,1000,-1.00,-1.00,11.77
1,232,0,0,1000,-1.00,-1.00,11.78
1,233,0,0,1000,-1.00,-1.00,11.64
1,234,0,0,1000,-1.00,-1.00,11.76
1,235,0,0,1000,-1.00,-1.00,11.83
1,236,0,0,1000,-1.00,-1.00,11.92
1,237,0,0,1000,-1.00,-1.00,12.05
1,238,0,0,1000,-1.00,-1.00,12.06
1,239,0,0,1000,-1.00,-1.00,12.09
1,240,0,0,1000,-1.00,-1.00,12.11
1,241,0,0,1000,-1.00,-1.00,12.23
1,242,0,0,1000,-1.00,-1.00,12.28
1,243,0,0,1000,-1.00,-1.00,12.10
1,244,0,0,1000,-1.00,-1.00,12.29
1,245,0,0,1000,-1.00,-1.00,12.09
1,246,0,0,1000,-1.00,-1.00,12.05
1,247,0,0,1000,-1.00,-1.00,12.13
1,248,0,0,1000,-1.00,-1.00,12.35
1,249,0,0,1000,-1.00,-1.00,12.35
1,250,0,0,1000,-1.00,-1.00,12.32
1,251,0,0,1000,-1.00,-1.00,12.33
1,252,0,0,1000,-1.00,-1.00,12.34
1,253,0,0,1000,-1.00,-1.00,12.39
1,254,0,0,1000,-1.00,-1.00,12.40
1,255,0,0,1000,-1.00,-1.00,12.47
1,256,0,0,1000,-1.00,-1.00,12.47
1,257,0,0,1000,-1.00,-1.00,12.49
1,258,0,0,1000,-1.00,-1.00,12.76
1,259,0,0,1000,-1.00,-1.00,12.61
1,260,0,0,1000,-1.00,-1.00,12.47
1,261,0,0,1000,-1.00,-1.00,12.47
1,262,0,0,1000,-1.00,-1.00,12.51
1,263,0,0,1000,-1.00,-1.00,12.55
1,264,0,0,1000,-1.00,-1.00,12.63
1,265,0,0,1000,-1.00,-1.00,12.67
1,266,0,0,1000,-1.00,-1.00,12.54
1,267,0,0,1000,-1.00,-1.00,12.44
1,268,0,0,1000,-1.00,-1.00,12.22
1,269,0,0,1000,-1.00,-1.00,12.00
1,270,0,0,1000,-1.00,-1.00,11.92
1,271,0,0,1000,-1.00,-1.00,11.78
1,272,0,0,1000,-1.00,-1.00,11.72
1,273,0,0,1000,-1.00,-1.00,11.84
1,274,0,0,1000,-1.00,-1.00,11.71
1,275,0,0,1000,-1.00,-1.00,11.67
1,276,0,0,1000,-1.00,-1.00,11.73
1,277,0,0,1000,-1.00,-1.00,11.44
1,278,0,0,1000,-1.00,-1.00,11.29
1,279,0,0,1000,-1.00,-1.00,11.31
1,280,0,0,1000,-1.00,-1.00,11.44
1,281,0,0,1000,-1.00,-1.00,11.53
1,282,0,0,1000,-1.00,-1.00,11.41
1,283,0,0,1000,-1.00,-1.00,11.50
1,284,0,0,1000,-1.00,-1.00,11.52
1,285,0,0,1000,-1.00,-1.00,11.49
1,286,0,0,1000,-1.00,-1.00,11.45
1,287,0,0,1000,-1.00,-1.00,11.52
1,288,0,0,1000,-1.00,-1.00,11.40
1,289,0,0,1000,-1.00,-1.00,11.39
1,290,0,0,1000,-1.00,-1.00,11.23
1,291,0,0,1000,-1.00,-1.00,11.38
1,292,0,0,1000,-1.00,-1.00,11.36
1,293,0,0,1000,-1.00,-1.00,11.39
1,294,0,0,1000,-1.00,-1.00,11.38
1,295,0,0,1000,-1.00,-1.00,11.46
1,296,0,0,1000,-1.00,-1.00,11.53
1,297,0,0,1000,-1.00,-1.00,11.48
1,298,0,0,1000,-1.00,-1.00,11.53
1,299,0,0,1000,-1.00,-1.00,11.66
1,300,0,0,1000,-1.00,-1.00,11.56
1,301,0,0,1000,-1.00,-1.00,11.69
1,302,0,0,1000,-1.00,-1.00,11.74
1,303,0,0,1000,-1.00,-1.00,11.64
1,304,0,0,1000,-1.00,-1.00,11.48
1,305,0,0,1000,-1.00,-1.00,11.55
1,306,0,0,1000,-1.00,-1.00,11.65
1,307,0,0,1000,-1.00,-1.00,11.76
1,308,0,0,1000,-1.00,-1.00,11.72
1,309,0,0,1000,-1.00,-1.00,11.66
1,310,0,0,1000,-1.00,-1.00,11.60
1,311,0,0,1000,-1.00,-1.00,11.55
1,312,0,0,1000,-1.00,-1.00,11.57
1,313,0,0,1000,-1.00,-1.00,11.49
1,314,0,0,1000,-1.00,-1.00,11.46
1,315,0,0,1000,-1.00,-1.00,11.22
1,316,0,0,1000,-1.00,-1.00,11.16
1,317,0,0,1000,-1.00,-1.00,11.14
1,318,0,0,1000,-1.00,-1.00,11.07
1,319,0,0,1000,-1.00,-1.00,11.02
1,320,0,0,1000,-1.00,-1.00,11.11
1,321,0,0,1000,-1.00,-1.00,10.94
1,322,0,0,1000,-1.00,-1.00,10.71
1,323,0,0,1000,-1.00,-1.00,10.42
1,324,0,0,1000,-1.00,-1.00,10.44
1,325,0,0,1000,-1.00,-1.00,10.47
1,326,0,0,1000,-1.00,-1.00,10.49
1,327,0,0,1000,-1.00,-1.00,10.59
1,328,0,0,1000,-1.00,-1.00,10.62
1,329,0,0,1000,-1.00,-1.00,10.77
1,330,0,0,1000,-1.00,-1.00,10.78
1,331,0,0,1000,-1.00,-1.00,10.97
1,332,0,0,1000,-1.00,-1.00,11.12
1,333,0,0,1000,-1.00,-1.00,10.97
1,334,0,0,1000,-1.00,-1.00,11.04
1,335,0,0,1000,-1.00,-1.00,11.04
1,336,0,0,1000,-1.00,-1.00,11.32
1,337,0,0,1000,-1.00,-1.00,11.38
1,338,0,0,1000,-1.00,-1.00,11.48
1,339,0,0,1000,-1.00,-1.00,11.58
1,340,0,0,1000,-1.00,-1.00,11.64
1,341,0,0,1000,-1.00,-1.00,11.66
1,342,0,0,1000,-1.00,-1.00,11.54
1,343,0,0,1000,-1.00,-1.00,11.38
1,344,0,0,1000,-1.00,-1.00,11.26
1,345,0,0,1000,-1.00,-1.00,11.14
1,346,0,0,1000,-1.00,-1.00,11.20
1,347,0,0,1000,-1.00,-1.00,11.02
1,348,0,0,1000,-1.00,-1.00,11.05
1,349,0,0,1000,-1.00,-1.00,10.91
1,350,0,0,1000,-1.00,-1.00,10.94
1,351,0,0,1000,-1.00,-1.00,11.02
1,352,0,0,1000,-1.00,-1.00,11.05
1,353,0,0,1000,-1.00,-1.00,10.99
1,354,0,0,1000,-1.00,-1.00,11.21
1,355,0,0,1000,-1.00,-1.00,11.31
1,356,0,0,1000,-1.00,-1.00,11.42
1,357,0,0,1000,-1.00,-1.00,11.43
1,358,0,0,1000,-1.00,-1.00,11.46
1,359,0,0,1000,-1.00,-1.00,11.54
1,360,0,0,1000,-1.00,-1.00,11.49
1,361,0,0,1000,-1.00,-1.00,11.38
1,362,0,0,1000,-1.00,-1.00,11.37
1,363,0,0,1000,-1.00,-1.00,11.67
1,364,0,0,1000,-1.00,-1.00,11.75
1,365,0,0,1000,-1.00,-1.00,11.63
1,366,0,0,1000,-1.00,-1.00,11.89
1,367,0,0,1000,-1.00,-1.00,11.91
1,368,0,0,1000,-1.00,-1.00,11.99
1,369,0,0,1000,-1.00,-1.00,12.12
1,370,0,0,1000,-1.00,-1.00,12.21
1,371,0,0,1000,-1.00,-1.00,12.08
1,372,0,0,1000,-1.00,-1.00,11.98
1,373,0,0,1000,-1.00,-1.00,11.86
1,374,0,0,1000,-1.00,-1.00,11.80
1,375,0,0,1000,-1.00,-1.00,11.80
1,376,0,0,1000,-1.00,-1.00,11.95
1,377,0,0,1000,-1.00,-1.00,11.99
1,378,0,0,1000,-1.00,-1.00,11.93
1,379,0,0,1000,-1.00,-1.00,11.93
1,380,0,0,1000,-1.00,-1.00,12.07
1,381,0,0,1000,-1.00,-1.00,12.18
1,382,0,0,1000,-1.00,-1.00,12.21
1,383,0,0,1000,-1.00,-1.00,12.15
1,384,0,0,1000,-1.00,-1.00,12.10
1,385,0,0,1000,-1.00,-1.00,11.86
1,386,0,0,1000,-1.00,-1.00,11.82
1,387,0,0,1000,-1.00,-1.00,11.82
1,388,0,0,1000,-1.00,-1.00,11.83
1,389,0,0,1000,-1.00,-1.00,11.84
1,390,0,0,1000,-1.00,-1.00,11.66
1,391,0,0,1000,-1.00,-1.00,11.81
1,392,0,0,1000,-1.00,-1.00,11.73
1,393,0,0,1000,-1.00,-1.00,11.73
1,394,0,0,1000,-1.00,-1.00,11.73
1,395,0,0,1000,-1.00,-1.00,11.95
1,396,0,0,1000,-1.00,-1.00,11.80
1,397,0,0,1000,-1.00,-1.00,11.74
1,398,0,0,1000,-1.00,-1.00,11.85
1,399,0,0,1000,-1.00,-1.00,11.94
1,400,0,0,1000,-1.00,-1.00,11.93
1,401,0,0,1000,-1.00,-1.00,12.22
1,402,0,0,1000,-1.00,-1.00,12.32
1,403,0,0,1000,-1.00,-1.00,12.25
1,404,0,0,1000,-1.00,-1.00,12.20
1,405,0,0,1000,-1.00,-1.00,11.98
1,406,0,0,1000,-1.00,-1.00,11.88
1,407,0,0,1000,-1.00,-1.00,11.94
1,408,0,0,1000,-1.00,-1.00,11.99
1,409,0,0,1000,-1.00,-1.00,11.92
1,410,0,0,1000,-1.00,-1.00,11.99
1,411,0,0,1000,-1.00,-1.00,12.03
1,412,0,0,1000,-1.00,-1.00,12.08
1,413,0,0,1000,-1.00,-1.00,12.12
1,414,0,0,1000,-1.00,-1.00,12.04
1,415,0,0,1000,-1.00,-1.00,12.14
1,416,0,0,1000,-1.00,-1.00,12.20
1,417,0,0,1000,-1.00,-1.00,12.04
1,418,0,0,1000,-1.00,-1.00,12.11
1,419,0,0,1000,-1.00,-1.00,12.20
1,420,0,0,1000,-1.00,-1.00,12.26
1,421,0,0,1000,-1.00,-1.00,12.04
1,422,0,0,1000,-1.00,-1.00,11.89
1,423,0,0,1000,-1.00,-1.00,11.87
1,424,0,0,1000,-1.00,-1.00,11.97
1,425,0,0,1000,-1.00,-1.00,12.20
1,426,0,0,1000,-1.00,-1.00,12.17
1,427,0,0,1000,-1.00,-1.00,12.33
1,428,0,0,1000,-1.00,-1.00,12.39
1,429,0,0,1000,-1.00,-1.00,12.57
1,430,0,0,1000,-1.00,-1.00,12.65
1,431,0,0,1000,-1.00,-1.00,12.58
1,432,0,0,1000,-1.00,-1.00,12.58
1,433,0,0,1000,-1.00,-1.00,12.81
1,434,0,0,1000,-1.00,-1.00,12.80
1,435,0,0,1000,-1.00,-1.00,12.77
1,436,0,0,1000,-1.00,-1.00,12.92
1,437,0,0,1000,-1.00,-1.00,13.05
1,438,0,0,1000,-1.00,-1.00,13.06
1,439,0,0,1000,-1.00,-1.00,12.93
1,440,0,0,1000,-1.00,-1.00,13.06
1,441,0,0,1000,-1.00,-1.00,13.09
1,442,0,0,1000,-1.00,-1.00,13.17
1,443,0,0,1000,-1.00,-1.00,13.15
1,444,0,0,1000,-1.00,-1.00,12.98
1,445,0,0,1000,-1.00,-1.00,12.98
1,446,0,0,1000,-1.00,-1.00,12.97
1,447,0,0,1000,-1.00,-1.00,12.98
1,448,0,0,1000,-1.00,-1.00,13.02
1,449,0,0,1000,-1.00,-1.00,13.03
1,450,0,0,1000,-1.00,-1.00,12.95
1,451,0,0,1000,-1.00,-1.00,12.88
1,452,0,0,1000,-1.00,-1.00,12.74
1,453,0,0,1000,-1.00,-1.00,12.60
1,454,0,0,1000,-1.00,-1.00,12.62
1,455,0,0,1000,-1.00,-1.00,12.48
1,456,0,0,1000,-1.00,-1.00,12.42
1,457,0,0,1000,-1.00,-1.00,12.40
1,458,0,0,1000,-1.00,-1.00,12.42
1,459,0,0,1000,-1.00,-1.00,12.47
1,460,0,0,1000,-1.00,-1.00,12.40
1,461,0,0,1000,-1.00,-1.00,12.44
1,462,0,0,1000,-1.00,-1.00,12.46
1,463,0,0,1000,-1.00,-1.00,12.43
1,464,0,0,1000,-1.00,-1.00,12.30
1,465,0,0,1000,-1.00,-1.00,12.45
1,466,0,0,1000,-1.00,-1.00,12.54
1,467,0,0,1000,-1.00,-1.00,12.44
1,468,0,0,1000,-1.00,-1.00,12.50
1,469,0,0,1000,-1.00,-1.00,12.64
1,470,0,0,1000,-1.00,-1.00,12.54
1,471,0,0,1000,-1.00,-1.00,12.48
1,472,0,0,1000,-1.00,-1.00,12.49
1,473,0,0,1000,-1.00,-1.00,12.29
1,474,0,0,1000,-1.00,-1.00,12.34
1,475,0,0,1000,-1.00,-1.00,12.41
1,476,0,0,1000,-1.00,-1.00,12.51
1,477,0,0,1000,-1.00,-1.00,12.61
1,478,0,0,1000,-1.00,-1.00,12.67
1,479,0,0,1000,-1.00,-1.00,12.79
1,480,0,0,1000,-1.00,-1.00,12.71
1,481,0,0,1000,-1.00,-1.00,12.66
1,482,0,0,1000,-1.00,-1.00,12.87
1,483,0,0,1000,-1.00,-1.00,12.81
1,484,0,0,1000,-1.00,-1.00,12.78
1,485,0,0,1000,-1.00,-1.00,12.97
1,486,0,0,1000,-1.00,-1.00,12.86
1,487,0,0,1000,-1.00,-1.00,12.93
1,488,0,0,1000,-1.00,-1.00,12.95
1,489,0,0,1000,-1.00,-1.00,13.07
1,490,0,0,1000,-1.00,-1.00,12.91
1,491,0,0,1000,-1.00,-1.00,12.84
1,492,0,0,1000,-1.00,-1.00,12.87
1,493,0,0,1000,-1.00,-1.00,13.00
1,494,0,0,1000,-1.00,-1.00,12.93
1,495,0,0,1000,-1.00,-1.00,13.14
1,496,0,0,1000,-1.00,-1.00,13.24
1,497,0,0,1000,-1.00,-1.00,13.26
1,498,0,0,1000,-1.00,-1.00,13.38
1,499,0,0,1000,-1.00,-1.00,13.62
1,500,0,0,1000,-1.00,-1.00,13.70
2,1,0,0,1000,-1.00,-1.00,0.49
2,2,0,0,1000,-1.00,-1.00,0.90
2,3,0,0,1000,-1.00,-1.00,1.27
2,4,0,0,1000,-1.00,-1.00,1.64
2,5,0,0,1000,-1.00,-1.00,1.95
2,6,0,0,1000,-1.00,-1.00,2.21
2,7,0,0,1000,-1.00,-1.00,2.56
2,8,0,0,1000,-1.00,-1.00,2.95
2,9,0,0,1000,-1.00,-1.00,3.23
2,10,0,0,1000,-1.00,-1.00,3.69
2,11,0,0,1000,-1.00,-1.00,3.96
2,12,0,0,1000,-1.00,-1.00,4.16
2,13,0,0,1000,-1.00,-1.00,4.48
2,14,0,0,1000,-1.00,-1.00,4.78
2,15,0,0,1000,-1.00,-1.00,4.95
2,16,0,0,1000,-1.00,-1.00,5.07
2,17,0,0,1000,-1.00,-1.00,5.25
2,18,0,0,1000,-1.00,-1.00,5.35
2,19,0,0,1000,-1.00,-1.00,5.69
2,20,0,0,1000,-1.00,-1.00,5.96
2,21,0,0,1000,-1.00,-1.00,5.99
2,22,0,0,1000,-1.00,-1.00,6.21
2,23,0,0,1000,-1.00,-1.00,6.35
2,24,0,0,1000,-1.00,-1.00,6.42
2,25,0,0,1000,-1.00,-1.00,6.40
2,26,0,0,1000,-1.00,-1.00,6.54
2,27,0,0,1000,-1.00,-1.00,6.71
2,28,0,0,1000,-1.00,-1.00,6.94
2,29,0,0,1000,-1.00,-1.00,7.16
2,30,0,0,1000,-1.00,-1.00,7.39
2,31,0,0,1000,-1.00,-1.00,7.49
2,32,0,0,1000,-1.00,-1.00,7.51
2,33,0,0,1000,-1.00,-1.00,7.66
2,34,0,0,1000,-1.00,-1.00,7.60
2,35,0,0,1000,-1.00,-1.00,7.60
2,36,0,0,1000,-1.00,-1.00,7.66
2,37,0,0,1000,-1.00,-1.00,7.71
2,38,0,0,1000,-1.00,-1.00,7.71
2,39,0,0,1000,-1.00,-1.00,7.82
2,40,0,0,1000,-1.00,-1.00,8.03
2,41,0,0,1000,-1.00,-1.00,8.10
2,42,0,0,1000,-1.00,-1.00,8.23
2,43,0,0,1000,-1.00,-1.00,8.20
2,44,0,0,1000,-1.00,-1.00,8.36
2,45,0,0,1000,-1.00,-1.00,8.39
2,46,0,0,1000,-1.00,-1.00,8.38
2,47,0,0,1000,-1.00,-1.00,8.38
2,48,0,0,1000,-1.00,-1.00,8.48
2,49,0,0,1000,-1.00,-1.00,8.60
2,50,0,0,1000,-1.00,-1.00,8.67
2,51,0,0,1000,-1.00,-1.00,8.77
2,52,0,0,1000,-1.00,-1.00,9.03
2,53,0,0,1000,-1.00,-1.00,9.04
2,54,0,0,1000,-1.00,-1.00,9.09
2,55,0,0,1000,-1.00,-1.00,9.19
2,56,0,0,1000,-1.00,-1.00,9.26
2,57,0,0,1000,-1.00,-1.00,9.33
